"IDPOINT_CONNECTION","IDOBJECT","COEF","ORDER_NO"
"2105","2309","1",
"2105","2403","-1",
"2105","2464","-1",
"2105","2663","1",
"2105","2808","-1",
"2105","3127","1",
"2105","4021","1",
"2105","4664","1",
"2105","4672","1",
"2105","5732","-1",
"2105","6019","1",
"2105","6021","1",
"2105","6584","1",
"2106","474","1",
"2106","1794","-1",
"2106","2268","1",
"2106","2309","1",
"2106","2402","-1",
"2106","2464","-1",
"2106","2662","1",
"2106","2807","-1",
"2106","3126","1",
"2106","4672","1",
"2106","5731","-1",
"2106","6019","1",
"2106","6586","1",
"2107","474","1",
"2107","1794","-1",
"2107","2268","1",
"2107","2309","1",
"2107","2402","-1",
"2107","2464","-1",
"2107","2663","1",
"2107","2807","-1",
"2107","3127","1",
"2107","4021","1",
"2107","4664","1",
"2107","4672","1",
"2107","5731","-1",
"2107","6019","1",
"2107","6020","1",
"2107","6584","1",
"2108","474","1",
"2108","1794","1",
"2108","2464","1",
"2108","2807","1",
"2108","4022","1",
"2108","4671","1",
"2108","5381","1",
"2108","5634","-1",
"2108","6657","1",
"2108","10548","1",
"2110","476","1",
"2110","1817","0",
"2110","1884","1",
"2110","2338","1",
"2110","2445","-1",
"2110","2458","0",
"2110","2709","0",
"2110","4395","1",
"2110","5685","-1",
"2110","5788","-1",
"2110","6463","1",
"2110","6645","1",
"2110","6657","1",
"2110","6726","1",
"2110","6785","1",
"2110","10609","1",
"2111","476","1",
"2111","1817","0",
"2111","1884","1",
"2111","2338","1",
"2111","2446","-1",
"2111","2458","0",
"2111","2710","0",
"2111","4395","1",
"2111","5686","-1",
"2111","5789","-1",
"2111","6463","1",
"2111","6645","1",
"2111","6657","1",
"2111","6727","1",
"2111","6786","1",
"2111","10609","1",
"2112","476","1",
"2112","1817","1",
"2112","2458","1",
"2112","2709","1",
"2112","4674","1",
"2112","5377","1",
"2112","5685","-1",
"2112","6657","1",
"2112","6726","1",
"2112","6785","1",
"2112","8734","1",
"2112","10126","-1",
"2112","10557","1",
"2113","476","1",
"2113","2317","1",
"2113","2445","-1",
"2113","2458","-1",
"2113","2709","-1",
"2113","4675","1",
"2114","476","1",
"2114","2445","-1",
"2114","2458","-1",
"2114","2709","-1",
"2114","3141","1",
"2114","4675","1",
"2115","476","1",
"2115","1817","1",
"2115","2458","1",
"2115","2710","1",
"2115","4674","1",
"2115","5378","1",
"2115","5686","-1",
"2115","6657","1",
"2115","6727","1",
"2115","6786","1",
"2115","8734","1",
"2115","10104","-1",
"2115","10557","1",
"2116","476","1",
"2116","2446","-1",
"2116","2458","-1",
"2116","2710","-1",
"2116","3141","1",
"2116","4675","1",
"2118","479","1",
"2118","1852","0",
"2118","1875","0",
"2118","1886","1",
"2118","2325","1",
"2118","2382","-1",
"2118","2473","0",
"2118","2764","0",
"2118","4395","1",
"2118","5705","-1",
"2118","6498","1",
"2118","6645","1",
"2118","6657","1",
"2118","6685","0",
"2118","6749","1",
"2118","10596","1",
"2119","479","1",
"2119","1852","0",
"2119","1875","0",
"2119","1886","1",
"2119","2325","1",
"2119","2383","-1",
"2119","2473","0",
"2119","2765","0",
"2119","4395","1",
"2119","5706","-1",
"2119","6498","1",
"2119","6645","1",
"2119","6657","1",
"2119","6686","0",
"2119","6750","1",
"2119","10596","1",
"2120","479","1",
"2120","1852","1",
"2120","1875","1",
"2120","2473","1",
"2120","2764","1",
"2120","4262","1",
"2120","4677","1",
"2120","5442","1",
"2120","5609","-1",
"2120","6657","1",
"2120","6685","0",
"2120","6749","1",
"2120","10258","-1",
"2120","10544","1",
"2121","479","1",
"2121","1852","1",
"2121","1875","1",
"2121","2473","1",
"2121","2765","1",
"2121","4262","1",
"2121","4677","1",
"2121","5441","1",
"2121","5610","-1",
"2121","6657","1",
"2121","6686","0",
"2121","6750","1",
"2121","10260","-1",
"2121","10544","1",
"2123","481","1",
"2123","1834","0",
"2123","1886","1",
"2123","2329","1",
"2123","2406","-1",
"2123","2474","0",
"2123","2766","0",
"2123","4395","1",
"2123","5610","-1",
"2123","5638","-1",
"2123","5735","-1",
"2123","6481","1",
"2123","6645","1",
"2123","6657","1",
"2123","6686","0",
"2123","10600","1",
"2124","481","1",
"2124","1834","0",
"2124","1886","1",
"2124","2329","1",
"2124","2407","-1",
"2124","2474","0",
"2124","2767","0",
"2124","4395","1",
"2124","5609","-1",
"2124","5639","-1",
"2124","5736","-1",
"2124","6481","1",
"2124","6645","1",
"2124","6657","1",
"2124","6685","0",
"2124","10600","1",
"2125","481","1",
"2125","1834","1",
"2125","2474","1",
"2125","2766","1",
"2125","4680","1",
"2125","5387","1",
"2125","5610","-1",
"2125","5638","-1",
"2125","6657","1",
"2125","6686","0",
"2125","10548","1",
"2126","481","1",
"2126","1834","1",
"2126","2474","1",
"2126","2767","1",
"2126","4680","1",
"2126","5388","1",
"2126","5609","-1",
"2126","5639","-1",
"2126","6657","1",
"2126","6685","0",
"2126","10548","1",
"2127","481","1",
"2127","2406","-1",
"2127","2474","-1",
"2127","2766","-1",
"2127","3142","1",
"2127","4681","1",
"2128","481","1",
"2128","2407","-1",
"2128","2474","-1",
"2128","2767","-1",
"2128","3142","1",
"2128","4681","1",
"2130","484","1",
"2130","1871","0",
"2130","1886","1",
"2130","2325","1",
"2130","2382","-1",
"2130","2483","0",
"2130","2784","0",
"2130","4395","1",
"2130","5609","-1",
"2130","5705","-1",
"2130","6517","1",
"2130","6645","1",
"2130","6657","1",
"2130","6685","0",
"2130","6749","1",
"2130","10596","1",
"2131","484","1",
"2131","1871","1",
"2131","2483","1",
"2131","2784","1",
"2131","4006","1",
"2131","4262","1",
"2131","4683","1",
"2131","5442","1",
"2131","5609","-1",
"2131","6657","1",
"2131","6685","0",
"2131","6749","1",
"2131","10258","-1",
"2131","10544","1",
"2132","484","1",
"2132","1871","-1",
"2132","2256","1",
"2132","2305","1",
"2132","2382","-1",
"2132","2483","-1",
"2132","2657","1",
"2132","2784","-1",
"2132","3106","1",
"2132","3999","1",
"2132","4684","1",
"2132","5705","-1",
"2132","6044","1",
"2132","6575","1",
"2133","484","1",
"2133","1871","-1",
"2133","2256","1",
"2133","2305","1",
"2133","2383","-1",
"2133","2483","-1",
"2133","2657","1",
"2133","2785","-1",
"2133","3106","1",
"2133","3999","1",
"2133","4684","1",
"2133","5706","-1",
"2133","6044","1",
"2133","6047","1",
"2134","484","1",
"2134","1871","1",
"2134","2483","1",
"2134","2785","1",
"2134","4006","1",
"2134","4262","1",
"2134","4683","1",
"2134","5441","1",
"2134","5610","-1",
"2134","6657","1",
"2134","6686","0",
"2134","6750","1",
"2134","10260","-1",
"2134","10544","1",
"2136","486","1",
"2136","1872","0",
"2136","1886","1",
"2136","2329","1",
"2136","2406","-1",
"2136","2484","0",
"2136","2786","0",
"2136","4395","1",
"2136","5638","-1",
"2136","5735","-1",
"2136","6518","1",
"2136","6645","1",
"2136","6657","1",
"2136","6685","0",
"2136","10600","1",
"2137","486","1",
"2137","1872","0",
"2137","1886","1",
"2137","2329","1",
"2137","2407","-1",
"2137","2484","0",
"2137","2787","0",
"2137","4395","1",
"2137","5639","-1",
"2137","5736","-1",
"2137","6518","1",
"2137","6645","1",
"2137","6657","1",
"2137","10600","1",
"2138","486","1",
"2138","1872","1",
"2138","2484","1",
"2138","2786","1",
"2138","4262","1",
"2138","4686","1",
"2138","5387","1",
"2138","5638","-1",
"2138","6657","1",
"2138","6685","0",
"2138","10548","1",
"2139","486","1",
"2139","1872","-1",
"2139","2256","1",
"2139","2309","1",
"2139","2406","-1",
"2139","2484","-1",
"2139","2656","1",
"2139","2786","-1",
"2139","3106","1",
"2139","4687","1",
"2139","5735","-1",
"2139","6052","1",
"2139","6575","1",
"2140","486","1",
"2140","1872","-1",
"2140","2309","1",
"2140","2406","-1",
"2140","2484","-1",
"2140","2786","-1",
"2140","4687","1",
"2141","486","1",
"2141","2309","1",
"2141","2406","-1",
"2141","2484","-1",
"2141","2786","-1",
"2141","4687","1",
"2142","486","1",
"2142","1872","1",
"2142","2484","1",
"2142","2787","1",
"2142","4262","1",
"2142","4686","1",
"2142","5388","1",
"2142","5639","-1",
"2142","6657","1",
"2142","10548","1",
"2143","486","1",
"2143","1872","-1",
"2143","2256","1",
"2143","2309","1",
"2143","2407","-1",
"2143","2484","-1",
"2143","2656","1",
"2143","2787","-1",
"2143","3106","1",
"2143","4687","1",
"2143","5736","-1",
"2143","6053","1",
"2144","486","1",
"2144","2407","-1",
"2144","2484","-1",
"2144","2787","-1",
"2144","4687","1",
"2146","489","1",
"2146","1710","1",
"2146","1873","0",
"2146","1887","1",
"2146","2318","1",
"2146","2329","1",
"2146","2404","-1",
"2146","2465","0",
"2146","2809","0",
"2146","4395","1",
"2146","5636","-1",
"2146","5733","-1",
"2146","6519","1",
"2146","6663","-1",
"2146","6787","1",
"2146","7587","1",
"2146","10276","-1",
"2146","10600","1",
"2147","489","1",
"2147","1710","1",
"2147","1873","0",
"2147","1887","1",
"2147","2318","1",
"2147","2329","1",
"2147","2405","-1",
"2147","2465","0",
"2147","2810","0",
"2147","4395","1",
"2147","5637","-1",
"2147","5734","-1",
"2147","6519","1",
"2147","6663","-1",
"2147","6787","1",
"2147","7587","1",
"2147","10276","-1",
"2147","10600","1",
"2148","489","1",
"2148","1419","1",
"2148","4690","1",
"2148","6787","-1",
"2148","10276","-1",
"2149","489","1",
"2149","1678","1",
"2149","1709","1",
"2149","1768","1",
"2149","1873","-1",
"2149","2309","1",
"2149","2356","1",
"2149","2404","-1",
"2149","2465","-1",
"2149","2809","-1",
"2149","3135","1",
"2149","4690","1",
"2149","5733","-1",
"2149","10276","-1",
"2150","489","1",
"2150","1412","1",
"2150","1676","1",
"2150","1678","1",
"2150","1708","1",
"2150","1768","1",
"2150","1873","-1",
"2150","2052","1",
"2150","2309","1",
"2150","2356","1",
"2150","2404","-1",
"2150","2465","-1",
"2150","2809","-1",
"2150","3135","1",
"2150","4380","1",
"2150","4690","1",
"2150","5733","-1",
"2150","10276","-1",
"2151","489","1",
"2151","1412","1",
"2151","1676","1",
"2151","1678","1",
"2151","1708","1",
"2151","1768","1",
"2151","1873","-1",
"2151","2052","1",
"2151","2309","1",
"2151","2352","1",
"2151","2356","1",
"2151","2404","-1",
"2151","2465","-1",
"2151","2809","-1",
"2151","3135","1",
"2151","4690","1",
"2151","5733","-1",
"2151","10276","-1",
"2152","489","1",
"2152","1873","1",
"2152","2318","1",
"2152","2465","1",
"2152","2809","1",
"2152","4689","1",
"2152","5381","1",
"2152","5636","-1",
"2152","7587","1",
"2152","10275","1",
"2153","489","1",
"2153","1412","1",
"2153","1676","1",
"2153","1678","1",
"2153","1708","1",
"2153","1768","1",
"2153","1873","-1",
"2153","2052","1",
"2153","2309","1",
"2153","2356","1",
"2153","2404","-1",
"2153","2465","-1",
"2153","2809","-1",
"2153","3135","1",
"2153","4380","1",
"2153","4690","1",
"2153","5733","-1",
"2153","10276","-1",
"2154","489","1",
"2154","1269","1",
"2154","1873","-1",
"2154","2309","1",
"2154","4690","1",
"2154","10276","-1",
"2155","489","1",
"2155","2309","1",
"2155","4690","1",
"2155","10276","-1",
"2156","489","1",
"2156","1269","1",
"2156","1873","-1",
"2156","2309","1",
"2156","2405","-1",
"2156","2465","-1",
"2156","2810","-1",
"2156","4690","1",
"2156","10276","-1",
"2157","489","1",
"2157","1412","1",
"2157","1676","1",
"2157","1678","1",
"2157","1708","1",
"2157","1768","1",
"2157","1873","-1",
"2157","2052","1",
"2157","2309","1",
"2157","2356","1",
"2157","2405","-1",
"2157","2465","-1",
"2157","2810","-1",
"2157","3135","1",
"2157","4380","1",
"2157","4690","1",
"2157","5734","-1",
"2157","10276","-1",
"2158","489","1",
"2158","1412","1",
"2158","1676","1",
"2158","1678","1",
"2158","1708","1",
"2158","1768","1",
"2158","1873","-1",
"2158","2052","1",
"2158","2309","1",
"2158","2352","1",
"2158","2356","1",
"2158","2405","-1",
"2158","2465","-1",
"2158","2810","-1",
"2158","3135","1",
"2158","4690","1",
"2158","5734","-1",
"2158","10276","-1",
"2159","489","1",
"2159","1873","1",
"2159","2318","1",
"2159","2465","1",
"2159","2810","1",
"2159","4689","1",
"2159","5384","1",
"2159","5637","-1",
"2159","7587","1",
"2159","10275","1",
"2160","489","1",
"2160","1412","1",
"2160","1676","1",
"2160","1678","1",
"2160","1708","1",
"2160","1768","1",
"2160","1873","-1",
"2160","2052","1",
"2160","2309","1",
"2160","2356","1",
"2160","2405","-1",
"2160","2465","-1",
"2160","2810","-1",
"2160","3135","1",
"2160","4380","1",
"2160","4690","1",
"2160","5734","-1",
"2160","10276","-1",
"2161","489","1",
"2161","1678","1",
"2161","1709","1",
"2161","1768","1",
"2161","1873","-1",
"2161","2309","1",
"2161","2356","1",
"2161","2405","-1",
"2161","2465","-1",
"2161","2810","-1",
"2161","3135","1",
"2161","4690","1",
"2161","5734","-1",
"2161","10276","-1",
"2162","489","1",
"2162","1678","1",
"2162","1709","1",
"2162","1768","1",
"2162","1873","-1",
"2162","2309","1",
"2162","2356","1",
"2162","2405","-1",
"2162","2465","-1",
"2162","2810","-1",
"2162","3135","1",
"2162","4690","1",
"2162","5734","-1",
"2162","10276","-1",
"2165","492","1",
"2165","1874","0",
"2165","1887","1",
"2165","2329","1",
"2165","2402","-1",
"2165","2466","0",
"2165","2811","0",
"2165","4395","1",
"2165","5634","-1",
"2165","5732","-1",
"2165","6520","1",
"2165","6645","1",
"2165","6657","1",
"2165","10600","1",
"2166","492","1",
"2166","1874","0",
"2166","1887","1",
"2166","2329","1",
"2166","2403","-1",
"2166","2466","0",
"2166","2812","0",
"2166","4395","1",
"2166","5635","-1",
"2166","5731","-1",
"2166","6520","1",
"2166","6645","1",
"2166","6657","1",
"2166","10600","1",
"2167","492","1",
"2167","1874","1",
"2167","2466","1",
"2167","2812","1",
"2167","4692","1",
"2167","5635","-1",
"2167","6657","1",
"2167","10548","1",
"2168","492","1",
"2168","2403","-1",
"2168","2812","-1",
"2168","4693","1",
"2169","492","1",
"2169","1874","-1",
"2169","2268","1",
"2169","2309","1",
"2169","2403","-1",
"2169","2466","-1",
"2169","2812","-1",
"2169","3126","1",
"2169","3390","1",
"2169","4024","1",
"2169","4693","1",
"2169","4704","1",
"2169","5384","1",
"2169","5731","-1",
"2169","6022","1",
"2169","6584","1",
"2170","492","1",
"2170","1874","-1",
"2170","2268","1",
"2170","2309","1",
"2170","2402","-1",
"2170","2466","-1",
"2170","2811","-1",
"2170","3126","1",
"2170","3390","1",
"2170","4024","1",
"2170","4693","1",
"2170","4704","1",
"2170","5732","-1",
"2170","6019","1",
"2170","6591","1",
"2171","492","1",
"2171","2402","-1",
"2171","2466","-1",
"2171","2811","-1",
"2171","4693","1",
"2172","492","1",
"2172","1874","1",
"2172","2466","1",
"2172","2811","1",
"2172","4692","1",
"2172","5381","1",
"2172","5634","-1",
"2172","6657","1",
"2172","10548","1",
"2174","494","1",
"2174","3136","1",
"2174","7629","1",
"2175","494","1",
"2175","3136","1",
"2175","7629","1",
"2176","494","1",
"2176","3136","1",
"2176","7629","1",
"2177","494","1",
"2177","2589","1",
"2177","2814","1",
"2177","4695","1",
"2178","494","1",
"2178","2589","1",
"2178","2662","-1",
"2178","2814","1",
"2178","4695","1",
"2179","494","1",
"2179","2589","1",
"2179","2662","-1",
"2179","2813","1",
"2179","4695","1",
"2180","494","1",
"2181","494","1",
"2182","494","1",
"2183","495","1",
"2183","496","1",
"2184","495","1",
"2184","496","1",
"2185","495","1",
"2185","496","1",
"2185","1489","1",
"2186","495","1",
"2186","496","1",
"2186","1489","1",
"2187","495","1",
"2187","496","1",
"2188","495","1",
"2188","496","1",
"2189","495","1",
"2189","496","1",
"2190","495","1",
"2190","496","1",
"2191","495","1",
"2191","496","1",
"2192","495","1",
"2192","496","1",
"2193","495","1",
"2193","2590","1",
"2193","2663","-1",
"2193","2815","1",
"2193","4023","1",
"2193","4663","1",
"2193","4698","1",
"2194","495","1",
"2194","2590","1",
"2194","2663","-1",
"2194","2816","1",
"2194","4023","1",
"2194","4663","1",
"2194","4698","1",
"2195","495","1",
"2195","2590","-1",
"2195","2815","-1",
"2195","3390","1",
"2195","3438","1",
"2195","4051","1",
"2195","4699","1",
"2195","6829","1",
"2196","495","1",
"2205","497","1",
"2206","497","1",
"2207","497","1",
"2207","2591","1",
"2207","2818","1",
"2207","4025","1",
"2207","4705","1",
"2208","497","1",
"2208","2591","1",
"2208","2817","1",
"2208","4025","1",
"2208","4705","1",
"2209","497","1",
"2209","2591","-1",
"2209","2817","-1",
"2209","4706","1",
"2210","497","1",
"2210","4706","1",
"2211","497","1",
"2211","2591","-1",
"2211","2818","-1",
"2211","4706","1",
"2212","497","1",
"2213","498","1",
"2213","2593","1",
"2213","2656","-1",
"2213","2788","1",
"2213","4708","1",
"2214","498","1",
"2214","2593","-1",
"2214","2788","-1",
"2214","3106","-1",
"2214","3109","1",
"2214","4709","1",
"2215","498","1",
"2215","2593","1",
"2215","2656","-1",
"2215","2789","1",
"2215","4708","1",
"2217","499","1",
"2217","2594","0",
"2217","4395","1",
"2217","4410","1",
"2218","499","1",
"2218","2594","0",
