"IDDEVICE","NAME_DEVICE","IDTYPE_DEVICE","UUID","GMT_SHIFT","DAYLIGHT","MANUAL","SHORT_NAME"
"2351","ТСН-1","1","{77A3104F-241F-4FF6-A77E-AABEECA21A6E}",,"false",,
"2352","ТСН-2","1","{0CA12449-95DA-474B-948C-A7A35CB8182B}",,"false",,
"2353","Яч. №2 Ввод №1","1","{E7431273-60EC-438C-9D96-1691E1217A73}",,"false",,
"2354","Яч. №9 БСК-1","1",,,"false",,
"2355","Яч. №12 Ввод №2","1","{4E49A4FB-FDD1-4D02-891D-DF6D26A21CA6}",,"false",,
"2356","Яч. №19 БСК-2","1",,,"false",,
"2357","СбТИТ2_01","1","{A4635737-AE2A-426F-8FCD-C570E9BAD9DB}",,"false","true",
"2358","ТСН-1","1","{2AAE7188-A30C-4855-82D4-73895F97B576}",,"false",,
"2359","Яч. №2 Ввод №2","1","{7AF7C38A-E35F-4166-8B4B-94C59D3B94E3}",,"false",,
"2360","Яч. №13 Ввод №1","1","{C01E9126-EF7E-4378-8BB9-7266F7083266}",,"false",,
"2361","СбТИТ2_01","1","{5832C704-24FE-4598-A2EC-B893F9113EE3}",,"false","true",
"2362","ТСН-1","1","{812B6B17-03E3-4323-9F6D-5BBF4EB55E58}",,"false",,
"2363","ТСН-2","1","{188C0580-F4B5-47DA-8BEE-4B554844F09E}",,"false",,
"2364","Яч. №2 Ввод №1","1","{6B879F72-1D0E-4677-81CC-D383BC2907F4}",,"false",,
"2365","Яч. № 9","1",,,"false",,
"2366","Яч. № 12","1","{E80906DA-1DA2-4D37-89DF-621243C47B5C}",,"false",,
"2367","Яч. № 19","1",,,"false",,
"2368","СбТИТ2_01","1","{33808131-1A17-4648-8969-009B6ACF0CD2}",,"false","true",
"2369","Яч. № 9","1",,,"false",,
"2370","Яч. № 19","1",,,"false",,
"2371","1 ТСН","1","{D15D1B24-67DB-43AC-AC19-FFEBC2D02FD4}",,"false",,
"2372","2 ТСН","1","{330C9FB7-5A8C-411C-8DEC-1F6C76E1674D}",,"false",,
"2373","Яч. 4 Ввод №2","1","{5C58C7A5-3580-4697-B465-E17BBD1DF863}",,"false",,
"2374","Яч. 19 Ввод №1","1","{7C356BDD-5ED9-4D3E-98D3-C19F91D002C3}",,"false",,
"2375","СбТИТ2_01","1","{C32F7F93-CB8F-4A75-81E9-9BFDA1C13803}",,"false",,
"2376","ТСН-1","1","{C99705D4-0018-42CE-BDC4-3756807117A5}",,"false",,
"2377","ТСН-2","1","{5A8017FA-2679-49C7-96FA-BFE30DFF0535}",,"false",,
"2378","Яч. № 2 Ввод-1","1","{31139B58-BCDF-4059-BA1F-89608D616A9B}",,"false",,
"2379","Яч. № 5","1",,"0","false",,
"2380","Яч. №7 Резерв","1",,,"false",,
"2381","Яч. №9 БСК-1","1",,,"false",,
"2382","Яч. № 12 Ввод-2","1","{3F789EFC-9AF9-4902-A7E0-2371D5D6C09D}",,"false",,
"2383","Яч. №17 Резерв","1",,,"false",,
"2384","Яч. №19 БСК-2","1",,,"false",,
"2385","СбТИТ2_01","1","{D51E251B-B3CD-4AB4-B996-CEEACB9E4993}",,"false","true",
"2386","1В-35","1","{F909537C-01AB-4516-87FC-77EAECE52543}",,"false",,
"2387","ТСН-1","1","{0C24FE5A-645F-41D2-95EC-ABAEDA9D580A}",,"false",,
"2388","2В-35","1","{D3386D8F-1933-4473-83A0-8BCEC8891501}",,"false",,
"2389","ТСН-2","1","{11D558A7-89BD-459E-8956-399267F98061}",,"false",,
"2390","3В-35","1","{A06D6806-36FA-4418-A083-CDA60E4FD4EA}",,"false",,
"2391","4В-35","1","{AEF7C5B6-8045-4BCC-8466-4BF28AF180D1}",,"false",,
"2392","Яч. №11 Ввод №1","1","{81D63DDE-FDB8-44D7-BDD5-628458FDE373}",,"false",,
"2393","Яч. №12 Ввод №2","1","{FFF4EDC0-F43C-4DC8-A853-858D8C6D852B}",,"false",,
"2394","Яч. 19 БСК-1","1","{4097DE26-7D6C-479F-A89A-40D0DD4CA084}",,"false",,
"2395","Яч. 20 БСК-2","1","{33342667-7DDD-4730-85FC-4849A43E6C65}",,"false",,
"2396","СбТИТ2_01","1","{0B3F8796-1A23-48CD-AE29-BA63980F647D}",,"false","true",
"2397","ТСН-1","1","{5B769905-D1DD-47E0-A765-E6CA36D147FA}",,"false",,
"2398","ТСН-2","1","{488EF3B5-67DA-4B86-8DFE-D1F7D25AC996}",,"false",,
"2399","Яч. № 11  Ввод-6-1","1","{F51B7F1B-8345-4F87-8E52-C2C0A9D3748C}",,"false",,
"2400","Яч. № 12  Ввод-6-2","1","{DB586185-F582-4A61-B4DB-BBBF880DB7CB}",,"false",,
"2401","Яч. 17 БСК-1","1","{5E114340-0E27-41A2-B695-546B32726B21}",,"false",,
"2402","Яч. 18 БСК-2","1","{DC28F1D3-0197-41F0-ACAD-6BCC2B09CAB7}",,"false",,
"2403","СбТИТ2_01","1","{B25E8E68-E726-408E-9CF9-F93A50E98CD6}",,"false","true",
"2404","--ТСН-1  {01.01.2007}","1","{15D15F83-536C-43C0-A643-CF44B6B8FDC2}",,"false",,
"2405","ТСН-1","1",,"0","false","true",
"2406","--ТСН-2  {01.01.2007}","1","{B6148F1D-56BF-41AB-BB62-0A27308D6212}",,"false",,
"2407","ТСН-2","1",,"0","false","true",
"2408","--Яч. № 2 Ввод №1","1","{303D48B7-4349-42EE-BADC-362CEDB93BE9}",,"false",,
"2409","Яч. № 2 Ввод №1","1",,"0","false","true",
"2410","Резерв","1",,,"false","true",
"2411","Яч. № 5 РУ Ввод 1","1","{BA2B52BA-0C30-4EB1-886F-E098C82A7261}",,"false","true",
"2412","Резерв","1",,,"false","true",
"2413","Резерв","1",,,"false","true",
"2414","Яч. № 10 РУ Ввод 2","1","{D8D1D5D8-52E8-4C9E-82CC-911A39BBF150}",,"false","true",
"2415","Резерв","1",,,"false","true",
"2418","СбТИТ2_01","1","{F1A05E94-818D-45C0-B64E-D66A72CA6F5A}",,"false","true",
"2419","Яч. № 3  СТД-7","1","{B37C9DC7-0A17-4A07-BF72-9E0FF7B9ADCC}",,"false",,
"2420","Яч. № 5  Ввод-6-1","1","{992A3B3E-0547-48EB-BA94-6F1C2A984C37}",,"false",,
"2421","Яч. № 13  Ввод-6-2","1","{4FEB376A-99CF-4F10-BACF-CB8D5CF8EE84}",,"false",,
"2422","Яч. № 23  СТД-8","1","{958B019C-0F67-4D25-82D8-9BECDD79A65D}",,"false",,
"2423","Яч. № 2  СТД-9","1",,,"false",,
"2424","Яч. № 8 КТПН ""КНС-1Б"" 1-Т","1",,,"false",,
"2425","Яч. № 21 КТПН ""КНС-1Б"" 2-Т","1",,,"false",,
"2426","СбТИТ2_01","1","{A12F4373-D720-4329-B880-091C36902243}",,"false","true",
"2427","Яч. № 5 Ввод № 1","1","{32CEC43B-1C25-400F-B02E-ED92F2694C23}",,"false",,
"2428","Яч. № 13 Ввод №2","1","{67928D44-C404-4B69-BD1D-217DF25EC21F}",,"false",,
"2429","Яч. № 15  УПСВ-5","1","{3F49147F-06B8-4BB1-9A1D-4AC4810DE87D}",,"false",,
"2430","СбТИТ2_01","1","{2EE6D555-13F5-4224-A175-4B75F7E370C2}",,"false","true",
"2431","РУ КНС-1а Яч. №4 Ввод №1","1","{64C79C86-9E8E-4ED9-80DB-E1D2A6C4920E}",,"false",,
"2432","РУ КНС-1а Яч. №13 Ввод №2","1","{1775EA03-13E2-4F63-810E-1C5E29E7AAE9}",,"false",,
"2433","РУ КНС-1а Яч. №21","1",,,"false",,
"2434","Яч. №3 РУ 6 кВ ""КНС-2"" Ввод №2","1","{3032FC7C-DFC8-45DE-9D4E-571A86C6C6CB}",,"false",,
"2435","Яч. №7 РУ 6 кВ ""КНС-2"" Ввод №1","1","{6473A838-A93E-4B13-9E7B-D852CA1F5310}",,"false",,
"2436","СбТИТ2_01","1","{E94D3F07-8703-4ECE-AA50-585D3BDCA7C8}",,"false","true",
"2437","Яч. №7 Ввод №1","1","{F998B338-6EDF-429F-816E-F6CF9382E6EE}",,"false",,
"2438","Яч. №8 Ввод №2","1","{3F63B2DF-B86C-49A3-B13E-BE82CBB99FCE}",,"false",,
"2439","Яч. 11 Резерв","1","{1A729C2E-5A8E-4BE7-8E8E-12B13E567F13}",,"false",,
"2440","Яч. 12 Резерв","1","{63878417-30E7-4683-90BD-5637226DFB3D}",,"false",,
"2441","Сб_ТИТ_01","1","{4375E01C-9209-4CB8-8BD2-699BF2AC9489}",,"false","true",
"2442","РУ Яч. № 3 Ввод №1","1","{28B9D9EF-B9F3-4400-BB0B-A89A7D9D6587}",,"false","true",
"2443","РУ Яч. № 10 Ввод №2","1","{D1216961-BD87-478E-86EF-2C9BCA7FF39C}",,"false","true",
"2444","РУ Яч. № 14 АД №2","1","{EB1498F4-AAB4-4A06-8FED-65AAE3880696}",,"false","true",
"2445","РУ Яч. № 15 КТП №2 ""Котельная""","1","{410D38FF-49C4-4028-B4E5-F88CC8830B17}",,"false","true",
"2446","РУ Яч. № 16 АД №4","1","{CDEFCEB0-EC66-4E60-BE16-5976938D5BC6}",,"false","true",
"2447","РУ Яч. № 18  АД-6","1","{0614648E-5E12-4859-96BE-50BE38D1DEEA}",,"false","true",
"2448","РУ Яч. № 19","1","{1E00C5A3-24CB-4F1F-8045-F308F97E5017}",,"false","true",
"2449","РУ Яч. № 23  КТП №1 ""Котельная""","1","{DB0EE5B9-1E9F-48B7-B29F-B6F236F33918}",,"false","true",
"2450","РУ Яч. № 24  ТП РУ ""Протока""","1","{EA71A3B9-A373-48FD-B585-60DE2F221596}",,"false","true",
"2451","РУ Яч. № 25  ОАО ""ЮТЭК""","1","{DDD16A89-4C26-432B-9B98-862AC7E065A2}",,"false","true",
"2452","РУ Яч. № 26  АД №1","1","{6D1475E0-C57D-4D39-A266-AA0C5D5B9558}",,"false","true",
"2453","РУ Яч. № 27  АД №3","1","{109E522A-E192-48F5-94EF-6ECCC410EDBC}",,"false","true",
"2454","РУ Яч. № 28  АД №5","1","{2D34896D-9A7D-4315-8B94-4E33901FAA23}",,"false","true",
"2455","Яч. №1 КТП ""КНС-1б""","1","{8A808B2A-B882-41D0-BA3C-3EB76905309B}",,"false",,
"2456","Яч. №2 К-19, 40","1","{8ED3465F-0D87-427B-A46C-9C3BCF00126F}",,"false",,
"2457","Яч. №5 РУ-6 кВ ""КНС-1""","1","{404FC775-68D6-484B-919E-2DD62220194E}",,"false",,
"2458","Яч. №7 Ввод №2","1",,,"false",,
"2459","Яч. №9 КТП 6/0.4 кВ","1","{D053F5C1-F7AF-42DA-AE4F-57AA82FDB43D}",,"false",,
"2460","Яч. №14 КТП 6/0,4 ""С-Пок""","1","{5A8EDD98-A688-4CDA-9005-18F8FCEF998F}",,"false",,
"2461","Яч. №16 Ввод №1","1",,,"false",,
"2462","Яч. №18 РУ-6 кВ ""КНС-1""","1","{C0D6FEB0-E027-440C-A163-4BC199D33858}",,"false",,
"2463","СбТИТ2_01","1","{AEAA2AA2-738B-475C-904A-608ACAA3EC29}",,"false","true",
"2464","СбТИТ2_01","1","{280E64D7-8C7D-4442-A5F9-A1CAA35D985A}",,"false","true",
"2466","ВЛ 35кВ Сигней-1","1",,,"false","true",
"2467","ВЛ 35кВ Сигней-2","1",,,"false","true",
"2468","ПЛУ 35кВ ТСН","1",,,"false","true",
"2469","АВ 0,4кВ №1 КТПН6/0,4кВ ""Поселок Сортым""","1",,,"false",,
"2470","СН АБК СР3","1",,,"false",,
"2471","Ячейка №0","1",,,"false",,
"2472","Ячейка №3 Ввод №1","1",,"0","false",,
"2473","Ячейка №11","1",,"6","false",,
"2474","Ячейка №14 Ввод №2","1",,"5","false",,
"2475","Ячейка №17","1",,,"false",,
"2476","Ячейка №6","1",,"6","false",,
"2477","Ввод 35кВ ""Сигней-1"" ИК №193","1",,"6","false",,
"2478","Ввод 35кВ ""Мегион-1"" ИК №191","1",,"6","false",,
"2479","Ввод 35кВ ""Мегион-2"" ИК №192","1",,"6","false",,
"2480","Ввод 35кВ ""Сигней-2"" ИК №194","1",,"6","false",,
"2481","Ячейка №03 Ввод 6-2","1",,"5","false",,
"2482","Ячейка №16 Ввод 6-1","1",,"5","false",,
"2483","Ячейка №14","1",,"6","false",,
"2484","--Ячейка №16 Ввод №1  {02.01.1900}","1",,"6","true",,
"2485","Ячейка №16 Ввод №1","1",,"6","false",,
"2486","Ячейка №18","1",,"6","false",,
"2487","Ячейка №2","1",,"6","false",,
"2488","--Ячейка №5 Ввод №2  {02.01.1900}","1",,"6","true",,
"2489","Ячейка №5 Ввод №2","1",,"6","false",,
"2490","Ячейка №9","1",,"6","false",,
"2491","Ячейка 1 Резерв","1",,"6","false",,
"2492","Ячейка 2 Резерв","1",,"6","false",,
"2493","Ячейка 5 АД-1 ДНС-1","1",,"6","false",,
"2494","Ячейка 6 АД-2 ДНС-1","1",,"6","false",,
"2495","Ячейка 7 Резерв","1",,"6","false",,
"2496","Ячейка 8 АД-3 ДНС-1","1",,"6","false",,
"2497","Ячейка 9 1Т КТП ""ДНС-1""","1",,"6","false",,
"2498","Ячейка 10 2Т КТП ""ДНС-1""","1",,"6","false",,
"2499","Ячейка 11 2Т КТП ""НКУ""","1",,"6","false",,
"2500","Ячейка 12 1Т КТП ""НКУ""","1",,"6","false",,
"2501","Ячейка №5","1",,"6","false",,
"2502","Ячейка №15","1",,"6","false",,
"2503","Ячейка 7 Ввод-1","1",,"6","false",,
"2504","Ячейка 8 Ввод-2","1",,"6","false",,
"2505","1 Фидер 0,4кВ ""Скв. 141""","1",,,"false",,
"2506","2 Фидер 0,4кВ ""Скв. 591""","1",,,"false",,
"2507","3 Фидер 0,4кВ ""Скв. 1229""","1",,,"false",,
"2508","4 Фидер 0,4кВ ""Скв. 140""","1",,,"false",,
"2509","5 Фидер 0,4кВ ""Скв. 1230""","1",,,"false",,
"2510","6 Фидер 0,4кВ ""Скв. 1225""","1",,,"false",,
"2511","7 Фидер 0,4кВ ""Скв. 941""","1",,,"false",,
"2512","8 Фидер 0,4кВ ""Скв. 1221""","1",,,"false",,
"2513","9 Фидер 0,4кВ ""Скв. 1235""","1",,,"false",,
"2514","-Ф-35кВ №1  {01.01.2007}","1","{99184A6B-5ACD-4008-93B2-8ACFCD80D84E}",,"false",,
"2515","-Ф-35кВ №2  {01.01.2007}","1","{1BDEB33D-CCDC-436D-A9F8-6810F5221D72}",,"false",,
"2516","-Ф-35кВ №3  {01.01.2007}","1","{60F07F9F-2471-4B6E-8C9B-DB1F25F487FC}",,"false",,
"2517","-Ф-35кВ №4  {01.01.2007}","1","{38B8B9A5-7551-49D0-BA5E-A0102F5490A7}",,"false",,
"2518","ТСН-1","1","{5EA95819-AC6F-453B-B1D6-CA7A2D245838}",,"false",,
"2519","ТСН-2","1","{6C5029AA-3F11-4413-A37F-60785327B509}",,"false",,
"2520","Яч. № 1 БСК-1","1","{02299EDB-17D1-4FA0-B6E7-D4B82BBFA50B}",,"false",,
"2521","Яч. № 2  Ввод2 РУ-6кВ ДНС-1","1","{5ADEB4EA-DA46-4636-A3EA-806175954A35}",,"false",,
"2522","Ввод-1","1","{E03ABC58-2A76-4222-95EC-EBC52232F459}",,"false",,
"2523","Яч. № 7  Ввод1 РУ-6кВ КНС","1","{DC200395-D9F7-463F-8456-F1A7AE71B81F}",,"false",,
"2524","Яч. № 12  Ввод2 РУ-6кВ КНС","1","{617330EF-1CF3-44BC-834E-76FF5BBCF993}",,"false",,
"2525","Ввод-2","1","{EAA97AF5-FED0-4E30-B136-947C2228AB18}",,"false",,
"2526","Яч. № 17  Ввод1 РУ-6кВ ДНС-1","1","{360562A3-FEEC-426E-BB88-061F14225A35}",,"false",,
"2527","Яч. № 18 БСК-2","1","{22331AA3-3386-4E2E-B9D0-84FB19EC663F}",,"false",,
"2528","Сб_ТИ_01","1","{568FCE4A-5ADC-423A-AF3C-7768181D57B9}",,"false","true",
"2529","ТСН-1","1","{CAA854EE-BF31-435A-8455-C130B1E5B9BE}",,"false",,
"2530","ТСН-2","1","{35E760B1-36EF-4858-93B6-2C913A141CEB}",,"false",,
"2531","Яч. 1 БСК-2","1","{8E5351AF-3E98-4115-8644-17782CC2D9E3}",,"false",,
"2532","Ввод-2","1","{36E56EF1-87E9-4B89-B37A-71E840B6342F}",,"false",,
"2533","Яч. № 7  Ввод-2 РУ БКНС-6","1","{40CB323E-DA9F-4B00-ABBF-707080C33C12}",,"false",,
"2534","Яч. № 12  Ввод 1 РУ БКНС-6","1","{3A35CC07-69BF-4A63-8D68-914D50E9D021}",,"false",,
"2535","Ввод-1","1","{A9945856-56FE-44EB-AFF2-6E12BB92DA43}",,"false",,
"2536","Яч. 18 БСК-1","1","{38D0DDA1-C497-4590-AD7F-41EE5106983F}",,"false",,
"2537","Сб_ТИ_01","1","{0D4317DC-C5A3-4730-8AC4-AD0185C5C668}",,"false","true",
"2538","ТСН-1","1","{606AB4E2-8C28-4564-A324-347C0485700A}",,"false",,
"2539","ТСН-2","1","{34D31847-06D4-4BD2-9E03-0796A090807B}",,"false",,
"2540","Ввод-6-1","1","{D6F2EA42-450E-449D-8672-18F27A3ED416}",,"false",,
"2541","Яч. № 5  Ввод-2 РУ-6 КНС-7","1","{28F8F809-515B-454E-805E-7400DC93B0A9}",,"false",,
"2542","Яч. № 8  Ввод-1 РУ-6 КНС-7","1","{931BFE7B-F834-419D-B83D-C0123DB036DF}",,"false",,
"2543","Яч. №9 Резерв","1",,,"false",,
"2544","Ввод-6-2","1","{56F45CF3-89BC-4D42-A96D-E31C0F4FBFF7}",,"false",,
"2545","Сб_ТИ_01","1","{2B3474CA-9544-4AA8-AE6E-0D029E89537A}",,"false","true",
"2546","ТСН-1","1","{E4B0B176-AE89-4C0C-8D1D-BEBA3086C6EA}",,"false",,
"2547","ТСН-2","1","{3B668C98-DD06-428D-85FA-B94C0B5C0459}",,"false",,
"2548","Ввод-6-2","1","{1FBD7693-1390-4144-A9A0-4F7E229A3ED6}",,"false",,
"2549","Яч. №5 Резерв","1",,,"false",,
"2550","Яч. №7 Резерв","1",,,"false",,
"2551","Яч. №8 Резерв","1",,,"false",,
"2552","Яч. №9 БСК-2","1",,,"false",,
"2553","Ввод-6-1","1","{E6C80667-4EFE-44DB-BE17-D96AD7484646}",,"false",,
"2554","Яч. №17 Резерв","1",,,"false",,
"2555","Яч. №19 БСК-1","1",,,"false",,
"2556","Сб_ТИ_01","1","{103B412F-3B27-4AEC-90D9-7081626C1D59}",,"false","true",
"2557","ТСН-1","1","{B1943499-8034-47EB-A728-48E9C5BA1ED3}",,"false",,
"2558","Яч. №2 БСК-1","1",,,"false",,
"2559","Яч. № 3  Ввод-6-1","1","{BA84816A-A7FA-41E5-BD7F-76009B66F471}",,"false",,
"2560","Яч. № 14  Ввод-6-2","1","{40285D86-01BC-4B15-9DBE-CA50288E1B91}",,"false",,
"2561","Яч. №15 БСК-2","1",,,"false",,
"2562","Сб_ТИ_01","1","{FF45ABA1-F973-4FBA-931B-664EAD2F2746}",,"false","true",
"2563","ТСН-2","1",,,"false","true",
"2564","ТСН-1","1","{B94931F2-E165-4486-AD09-EF20143888E0}",,"false",,
"2565","ТСН-2","1","{A9B9CE62-F068-46BF-9EDE-3404E2D48D50}",,"false",,
"2566","СВ-6","1",,,"false",,
"2567","Ввод-6-1","1","{D38A01CA-03D2-48EC-8719-E092BDE223CA}",,"false",,
"2568","Яч. №7 Резерв","1",,,"false",,
"2569","Яч. №9 БСК-1","1",,,"false",,
"2570","Ввод-6-2","1","{2010CD8B-70D9-4807-8E9B-8C7C50499CAA}",,"false",,
"2571","Яч. №15 Резерв","1",,,"false",,
"2572","Яч. №17 Резерв","1",,,"false",,
"2573","Яч. №19 БСК-2","1",,,"false",,
"2574","Сб_ТИ_01","1","{A971937E-BE30-47B9-B1CE-F89EDB679A04}",,"false","true",
"2575","ТСН-1","1","{C97F79E7-F0E1-44FD-849C-13E8BACBF0DB}",,"false",,
"2576","ТСН-2","1","{AA866C3D-4B12-4A1A-8201-0216AFAE842A}",,"false",,
"2577","Ввод-6-1","1","{319FEE64-5B81-4E16-9891-70D1147ADE19}",,"false",,
"2578","Ввод-6-2","1","{2F7FD372-69EE-4341-8BCE-E8E135BB805C}",,"false",,
"2579","Яч. № 14","1",,,"false",,
"2580","Сб_ТИ_01","1","{3C4BCDFE-5B35-4A19-93BC-E8F45DA98007}",,"false","true",
"2581","ТСН-1","1","{20CDFD41-9790-45BA-A286-AB35B8AEC324}",,"false",,
"2582","ТСН-2","1","{ABDE2AD3-E23A-4E24-8D89-1F336F7A17CB}",,"false",,
"2583","Яч. №2 Ввод-6 №1","1","{BEF639B1-9FC9-4FF8-811F-F4B1EEBF5F5A}",,"false",,
"2584","Яч. №5 Резерв","1",,,"false",,
"2585","Яч. №7 Резерв","1",,,"false",,
"2586","Яч. №9 БСК-1","1",,,"false",,
"2587","Яч. №12 Ввод-6 №2","1","{9657C216-6259-41FF-A3F6-FBF91553B0F1}",,"false",,
"2588","Яч. №15 Резерв","1",,,"false",,
"2589","Яч. №17 Резерв","1",,,"false",,
"2592","Яч. №18 Резерв","1",,"0","false",,
"2593","Яч. №19 БСК-2","1",,,"false",,
"2594","Сб_ТИ_01","1","{961484CC-6532-4A72-AD1A-973E299A778D}",,"false","true",
"2595","ТСН-1","1","{77E07E76-965E-43A5-8C71-486DD0F3F53C}",,"false",,
"2596","ТСН-2","1","{6957FF03-45DF-49CC-982C-344EB1A3712E}",,"false",,
"2597","Яч. № 2  Ввод-6-1","1","{8F16C84F-5102-4F54-8C50-08412D855291}",,"false",,
"2598","ЯЧ. №9 БСК-1","1",,,"false",,
"2600","Яч. №15 Резерв","1",,,"false",,
"2601","--Яч. №17 Резерв  {01.01.2007}","1",,,"false","true",
"2602","Яч. №19 БСК-2","1",,,"false",,
"2603","Сб_ТИ_01","1","{6FCD961A-DDC9-4ED9-A4BA-3FC9DD301AB8}",,"false","true",
"2604","ТСН-1","1","{FA494964-A4F0-4A3F-A2B3-1E5EAFEB59C6}",,"false",,
"2605","ТСН-2","1","{B3671177-13DD-453C-A896-CA15637D0376}",,"false",,
"2606","Ввод-6-1","1","{011877B7-EBB1-49C6-82B5-B4A9F6A9ED18}",,"false",,
"2607","Яч. №8 Резерв","1",,,"false",,
"2608","яч. 09 БСК1","1",,,"false",,
"2610","Ввод-6-2","1","{FD9432B7-3CC6-49F7-9324-6C60EC1F2F19}",,"false",,
"2611","Яч. №17 Резерв","1",,,"false",,
"2612","яч. 19 БСК 2","1",,,"false",,
"2613","Сб_ТИ_01","1","{C380D914-EDC9-4826-A29A-FC032458FEE8}",,"false","true",
"2614","ТСН-1","1","{00DE7CF6-61D6-46A6-974A-DCE62D868825}",,"false",,
"2615","ТСН-2","1","{484D3BE8-FDD0-4B40-8B6D-C7902EE99C23}",,"false",,
"2616","В-35-1Т","1",,,"false",,
"2617","В-35-2Т","1",,,"false",,
"2618","СВ-35","1",,,"false",,
"2619","Яч. №9 БСК-1","1",,,"false",,
"2620","Яч. №19 БСК-2","1",,,"false",,
"2621","Ввод-6-1","1","{B85A25DE-B34A-4E0F-88F7-81F55A0B1955}",,"false",,
"2622","Яч. № 7  Ввод-1 РУ-6кВ КНС-10","1","{DC005D9B-B44A-49F7-88B7-AB7B469746D0}",,"false",,
"2623","Ввод-6-2","1","{66787E07-C22E-4986-9BE9-DDEC3E575A28}",,"false",,
"2624","Яч. № 14  Ввод-2 РУ-6кВ КНС-10","1","{4239A833-320C-48AF-9ED5-8C000E37D41A}",,"false",,
"2625","Сб_ТИ_01","1","{7EF57C27-B7FB-44EC-8977-B70958A0A843}",,"false","true",
"2626","ТСН-1","1",,,"false",,
"2627","ТСН-2","1",,,"false",,
"2628","Ввод-6-1","1","{BFCD8DF4-7546-4804-8561-756D9210611C}",,"false",,
"2629","Ввод-6-2","1","{FBCA5E4A-3206-4BCF-958C-11B0C1792F97}",,"false",,
"2630","Яч. № 19  ВАО 250 №2","1",,,"false",,
"2631","Сб_ТИТ_01","1","{C3491DFA-AD3D-449B-BF3F-7920EA341DB9}",,"false","true",
"2632","Яч. № 7  Ввод-6-1","1","{C89FFD00-FEBA-480C-97F4-5C924A24E1FA}",,"false",,
"2633","Яч. № 8 К-109, 114, 125","1","{FF039CF6-9260-4F05-B450-1967EA5F92B7}",,"false",,
"2634","Яч. № 12 резерв","1","{FA7F2C21-44AA-45C2-9B27-85CE1876CB0C}",,"false",,
"2635","Яч. № 19","1","{7B45E0F2-B668-4AAF-BE95-7F52928DAC19}",,"false",,
"2636","Яч. № 20","1","{E07CFC68-E779-4628-B329-33CFCA47952C}",,"false",,
"2637","СбТИТ2_01","1","{A7530039-2D3A-4725-9B78-1E6AC62B25E9}",,"false","true",
"2638","ТСН-1","1",,,"false",,
"2639","--Яч. № 7  Ввод-6-1  {01.01.2007}","1","{4112BA2C-DD09-4256-87EA-CB682F5514B2}",,"false",,
"2640","Яч. № 8  Ввод-6-2","1","{53E9E312-0A63-4F9E-8A4A-DFD478DA5497}",,"false",,
"2641","Яч. № 11  Ф-11х/х","1","{061597B8-90D7-47F9-B4E3-3FD0E3A0658E}",,"false",,
"2642","Яч. 12 Резерв","1","{16F08AA4-4C63-4EAC-8112-9E6EB1B2A5DE}",,"false",,
"2643","СбТИТ2_01","1","{12E449F8-5BFD-47EB-8690-64DB7575FB9B}",,"false","true",
"2644","РУ Яч. № 3  Ввод-1","1","{C967D13B-E294-4293-B568-6C9DAA31AA43}",,"false",,
"2645","РУ Яч. № 7  Ввод-2","1","{053412AC-5CEA-45DD-8889-F1394EE2D3AD}",,"false",,
"2646","1-ТСН","1","{44AB2ED1-FD0D-4308-B006-3C647591BED7}",,"false",,
"2647","2-ТСН","1","{E410463E-4521-413E-9075-C04D9C7D3BF1}",,"false",,
"2648","Яч. № 13 Ввод №1","1","{815CA345-6EAA-49F3-9CCC-FBAFC7D831BE}",,"false",,
"2649","Яч. № 5 Ввод №2","1",,"0","false",,
"2650","Сб_ТИ_01","1","{7C1B0E6D-D2D8-4CAE-A8EA-F1E8CFB590FF}",,"false","true",
"2651","СВ-6","1",,"5","false",,
"2652","Яч. № 2  РУ-3  1СШ","1","{6730AA09-A898-43D3-9C7C-9BCD654B4CEA}","5","false",,
