"IDCHANNEL","IDTYPE_CHANNEL","IDDEVICE","MANUAL","CHANNEL_NAME","ACTIVE","IDOBJECT","COEF_OBJ","IDCHANNEL_PARENT","SHORT_NAME"
"741","208","112","true",,"true",,,,
"742","1","113","false","Активная прямая","true",,,,
"743","2","113","false","Активная обратная","true",,,,
"744","3","113","false","Реактивная прямая","true",,,,
"745","4","113","false","Реактивная обратная","true",,,,
"746","109","113","false",,"true",,,,
"747","208","113","true",,"true",,,,
"748","1","114","false","Активная прямая","true",,,,
"749","2","114","false","Активная обратная","true",,,,
"750","3","114","false","Реактивная прямая","true",,,,
"751","4","114","false","Реактивная обратная","true",,,,
"752","109","114","false",,"true",,,,
"753","208","114","true",,"true",,,,
"754","1","115","false",,"true",,,,
"755","2","115","false",,"true",,,,
"756","3","115","false",,"true",,,,
"757","4","115","false",,"true",,,,
"758","109","115","false",,"true",,,,
"759","1","116","false",,"true",,,,
"760","2","116","false",,"true",,,,
"761","3","116","false",,"true",,,,
"762","4","116","false",,"true",,,,
"763","109","116","false",,"true",,,,
"764","1","117","false",,"true",,,,
"765","2","117","false",,"true",,,,
"766","3","117","false",,"true",,,,
"767","4","117","false",,"true",,,,
"768","109","117","false",,"true",,,,
"769","1","118","false",,"true",,,,
"770","2","118","false",,"true",,,,
"771","3","118","false",,"true",,,,
"772","4","118","false",,"true",,,,
"773","109","118","false",,"true",,,,
"774","1","119","false",,"true",,,,
"775","2","119","false",,"true",,,,
"776","3","119","false",,"true",,,,
"777","4","119","false",,"true",,,,
"778","109","119","false",,"true",,,,
"779","1","120","false",,"true",,,,
"780","2","120","false",,"true",,,,
"781","3","120","false",,"true",,,,
"782","4","120","false",,"true",,,,
"783","109","120","false",,"true",,,,
"784","1","121","false","Активная прямая","true",,,,
"785","2","121","false","Активная обратная","true",,,,
"786","3","121","false","Реактивная прямая","true",,,,
"787","4","121","false","Реактивная обратная","true",,,,
"788","109","121","false",,"true",,,,
"789","208","121","true",,"true",,,,
"790","1","122","false",,"true",,,,
"791","2","122","false",,"true",,,,
"792","3","122","false",,"true",,,,
"793","4","122","false",,"true",,,,
"794","109","122","false",,"true",,,,
"795","1","123","false",,"true",,,,
"796","2","123","false",,"true",,,,
"797","3","123","false",,"true",,,,
"798","4","123","false",,"true",,,,
"799","109","123","false",,"true",,,,
"800","1","124","false",,"true",,,,
"801","2","124","false",,"true",,,,
"802","3","124","false",,"true",,,,
"803","4","124","false",,"true",,,,
"804","109","124","false",,"true",,,,
"805","1","125","false",,"true",,,,
"806","2","125","false",,"true",,,,
"807","3","125","false",,"true",,,,
"808","4","125","false",,"true",,,,
"809","109","125","false",,"true",,,,
"810","1","126","false",,"true",,,,
"811","2","126","false",,"true",,,,
"812","3","126","false",,"true",,,,
"813","4","126","false",,"true",,,,
"814","109","126","false",,"true",,,,
"815","1","127","false","Активная прямая","true",,,,
"816","2","127","false","Активная обратная","true",,,,
"817","3","127","false","Реактивная прямая","true",,,,
"818","4","127","false","Реактивная обратная","true",,,,
"819","109","127","false",,"true",,,,
"820","208","127","true",,"true",,,,
"821","1","128","false",,"true",,,,
"822","2","128","false",,"true",,,,
"823","3","128","false",,"true",,,,
"824","4","128","false",,"true",,,,
"825","109","128","false",,"true",,,,
"826","1","129","false",,"true",,,,
"827","2","129","false",,"true",,,,
"828","3","129","false",,"true",,,,
"829","4","129","false",,"true",,,,
"830","109","129","false",,"true",,,,
"831","1","130","false","Активная прямая","true",,,,
"832","2","130","false","Активная обратная","true",,,,
"833","3","130","false","Реактивная прямая","true",,,,
"834","4","130","false","Реактивная обратная","true",,,,
"835","5","130","false",,"true",,"1",,
"836","109","130","false",,"true",,,,
"837","208","130","true",,"true",,,,
"838","1","131","false",,"true",,,,
"839","2","131","false",,"true",,,,
"840","3","131","false",,"true",,,,
"841","4","131","false",,"true",,,,
"842","5","131","false",,"true",,"1",,
"843","109","131","false",,"true",,,,
"844","1","132","false",,"true",,,,
"845","2","132","false",,"true",,,,
"846","3","132","false",,"true",,,,
"847","4","132","false",,"true",,,,
"848","5","132","false",,"true",,"1",,
"849","109","132","false",,"true",,,,
"850","1","133","false",,"true",,,,
"851","2","133","false",,"true",,,,
"852","3","133","false",,"true",,,,
"853","4","133","false",,"true",,,,
"854","5","133","false",,"true",,"1",,
"855","109","133","false",,"true",,,,
"856","1","134","false",,"true",,,,
"857","2","134","false",,"true",,,,
"858","3","134","false",,"true",,,,
"859","4","134","false",,"true",,,,
"860","5","134","false",,"true",,"1",,
"861","109","134","false",,"true",,,,
"862","1","135","false",,"true",,,,
"863","2","135","false",,"true",,,,
"864","3","135","false",,"true",,,,
"865","4","135","false",,"true",,,,
"866","5","135","false",,"true",,"1",,
"867","109","135","false",,"true",,,,
"868","1","136","false",,"true",,,,
"869","2","136","false",,"true",,,,
"870","3","136","false",,"true",,,,
"871","4","136","false",,"true",,,,
"872","5","136","false",,"true",,"1",,
"873","109","136","false",,"true",,,,
"874","1","137","false",,"true",,,,
"875","2","137","false",,"true",,,,
"876","3","137","false",,"true",,,,
"877","4","137","false",,"true",,,,
"878","5","137","false",,"true",,"1",,
"879","109","137","false",,"true",,,,
"880","1","138","false",,"true",,,,
"881","2","138","false",,"true",,,,
"882","3","138","false",,"true",,,,
"883","4","138","false",,"true",,,,
"884","5","138","false",,"true",,"1",,
"885","109","138","false",,"true",,,,
"886","1","139","false",,"true",,,,
"887","2","139","false",,"true",,,,
"888","3","139","false",,"true",,,,
"889","4","139","false",,"true",,,,
"890","109","139","false",,"true",,,,
"891","208","139","true",,"true",,"1",,
"892","1","140","false",,"true",,,,
"893","2","140","false",,"true",,,,
"894","3","140","false",,"true",,,,
"895","4","140","false",,"true",,,,
"896","109","140","false",,"true",,,,
"897","208","140","true",,"true",,"1",,
"898","1","141","false",,"true",,,,
"899","2","141","false",,"true",,,,
"900","3","141","false",,"true",,,,
"901","4","141","false",,"true",,,,
"902","109","141","false",,"true",,,,
"903","208","141","true",,"true",,"1",,
"904","1","142","false",,"true",,,,
"905","2","142","false",,"true",,,,
"906","3","142","false",,"true",,,,
"907","4","142","false",,"true",,,,
"908","109","142","false",,"true",,,,
"909","208","142","true",,"true",,"1",,
"910","1","143","false","Активная прямая","true",,,,
"911","2","143","false","Активная обратная","true",,,,
"912","3","143","false","Реактивная прямая","true",,,,
"913","4","143","false","Реактивная обратная","true",,,,
"914","109","143","false",,"true",,,,
"915","208","143","true",,"true",,,,
"916","1","144","false",,"true",,,,
"917","2","144","false",,"true",,,,
"918","3","144","false",,"true",,,,
"919","4","144","false",,"true",,,,
"920","109","144","false",,"true",,,,
"921","1","145","false","Активная прямая","true",,,,
