"IDPOINT_CONNECTION","NAME_POINT_CONNECTION","IDREGION","UUID","GMT_SHIFT","POWER_ACT","POWER_REACT","PK","PXX","SN","IDCTG_SALE","U","R","IDCTG","POWER_ACT_OBRAT","POWER_REACT_OBRAT","TC_OV_IDCHANNEL","LAST_TC_OV","ATS_CODE","KEGOC_CODE","IDTYPE_FIDER","SHORT_NAME","MARKA_PROVODA","LENGTH","LOSS_KORONA","LOSS_TOK","LOSS_PROC","CONST","IXX","UKZ","IDPROCESS"
"11595","РУ6кВ КНС-3В: Яч.№13 СТД 1250кВт №4","0","{2748B069-B1BF-46B8-9442-0B0C7051C52F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11596","РУ6кВ КНС-3В: Яч.№14 Резерв","0","{8F089F11-45C6-4385-BAC9-CC03BB32D40B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11597","РУ6кВ КНС-3В: Яч.№15 СТД 1250кВт №3","0","{FC8FF9FF-3E3A-4E24-8CA6-36ABBF8FA5F4}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11598","РУ6кВ КНС-3В: Яч.№16 Резерв","0","{8019379F-7965-48EC-9D1F-B1D10CF2BA9B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11599","РУ6кВ КНС-3В: Яч.№17 СТД 1250кВт №2","0","{D44E8AFD-74DD-4A97-811D-489566B10BF5}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11600","РУ6кВ КНС-3В: Яч.№18 Резерв","0","{C247BB75-3677-4C49-9FDC-B9C73939A0AB}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11601","РУ6кВ КНС-3В: Яч.№19 СТД 1250кВт №1","0","{DACE39AA-42B0-4D53-8342-0A275284B756}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11602","Точка подключения 12","0","{46876BD1-6CB5-44BD-AA0D-6A7998BDA142}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11603","РУ6кВ КНС-7: Яч.№10 КТП 6/0,4 КНС-7 Т-2 400 кВА","0","{C2B027D2-A14A-4C80-B68C-6C84B2CFB790}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11604","РУ6кВ КНС-7: Яч.№11 Резерв","0","{300F117C-76B6-493A-B473-EFC1507E4991}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11605","РУ6кВ КНС-7: Яч.№13 СТД-1 1250 кВт КНС-7","0","{AE28A3A5-CA7F-47C9-9921-0B7EBFF86B4F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11606","РУ6кВ КНС-7: Яч.№15 СТД-2 1250 кВт КНС-7","0","{BAF8D367-2DF8-4FEF-8BF5-F37A5B36F293}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11607","РУ6кВ КНС-7: Яч.№17 СТД-3 1250 кВт КНС-7","0","{62507348-1E09-41F0-9FA6-1B90F488EC91}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11608","РУ6кВ КНС-7: Яч.№19 СТД-4 1250 кВт КНС-7","0","{EE1C872F-216A-491C-863A-0613ECBB0053}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11609","РУ6кВ КНС-7: Яч.№20 Резерв","0","{AE2D829E-B754-4968-B7B0-6865D91EFB48}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11610","РУ6кВ КНС-7: Яч.№21 КТП 6/0.4 КНС-7 Т-1 400 кВА","0","{D52B7ABB-1D87-4B78-B56D-0C3E3358BFF4}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11611","РУ6кВ ДНС-3: Яч.№04  2Т КТП ДНС-3 2*400кВА","0","{C19F0C0E-57E2-44B7-B86F-CE911BFEE233}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11612","РУ6кВ ДНС-3: Яч.№05  АД-6кВ 500кВт БН-1","0","{CCD122CB-BF81-49ED-958D-D36805F5A359}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11613","РУ6кВ ДНС-3: Яч.№07  АД-6кВ 500кВт БН-2","0","{2E076BC6-5A13-46ED-9AFF-2C8EF8B5F3EF}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11614","РУ6кВ ДНС-3: Яч.№09 Резерв","0","{C193C2F0-77B8-4139-8EC9-FC0097205315}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11615","РУ6кВ ДНС-3: Яч.№14  1Т КТП ДНС-3 2*400кВА","0","{90629C90-EB39-450C-9D2F-B6D4DAAB420E}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11616","РУ6кВ ДНС-3: Яч.№15  АД-6кВ 500кВт БН-4","0","{071B266A-D2DB-46AC-A599-6D0DE7B0F2BA}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11617","РУ6кВ ДНС-3: Яч.№16 КТП-1","0","{B76A760B-F1AF-44C9-A9FF-8DCF49EBFAFE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11618","РУ6кВ ДНС-3: Яч.№17  АД-6кВ 500кВт БН-3","0","{C363D27D-932C-41A8-9A45-C25A448F7C1B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11619","РУ6кВ ДНС-3: Яч.№18 Резерв","0","{FFA7AECC-9C1E-41CC-9B56-3FA23A54D574}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11620","РУ6кВ ДНС-3: Яч.№19 Резерв","0","{39E24449-3799-4B40-BB60-58BECA19D00B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11621","Точка подключения 1","0","{E8FE8294-CA07-44AB-95CF-303533786490}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11622","Точка подключения 2","0","{3109C893-80AD-44F6-8E92-1AEB9A0A889E}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11623","Точка подключения 3","0","{A7E26A2A-9A58-43DC-943B-CF2A42D7F839}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11624","Точка подключения 4","0","{CE309F32-6933-4D9E-A742-11EFFE5E529B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11625","Точка подключения 5","0","{477B111D-9856-493B-87C1-481AEB79F1FF}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11626","Точка подключения 6","0","{890CBB4D-C517-4D93-81F0-0111A49B5AA7}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11627","Точка подключения 7","0","{58565D46-7814-4814-A6F0-064B8F1FF0CC}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11628","Точка подключения 8","0","{944A71F8-7C32-4773-A498-C0E012015060}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11629","Точка подключения 9","0","{CD2C2092-4330-4B2F-83C6-A70316F4EE40}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11630","Точка подключения 10","0","{B46468FC-9DBB-4AD2-90C0-F9FA881F0259}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11631","Точка подключения 11","0","{E61D1C0B-0548-46B6-B0F6-44D4430D62BC}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11632","Точка подключения 12","0","{4987D616-CC29-4FDF-9DA0-EE3EA9ED2909}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11633","Точка подключения 13","0","{F46F2265-1619-4E10-B982-8A64B86DFA8C}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11634","Точка подключения 14","0","{9C12185A-5F7B-4949-A5D7-B2E9ECAD995E}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11635","Точка подключения 15","0","{4031ED2F-855E-44F2-9ED8-35B811B06C1C}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11636","Точка подключения 16","0","{E4EE7A9E-5227-4B71-AD4A-3F47A1894977}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11637","Точка подключения 17","0","{98385B83-1034-4905-9E44-FB96C9928C9F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11638","Точка подключения 18","0","{0FF28CD1-D00E-48E5-84EE-69FAF2F815D5}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11639","Точка подключения 19","0","{E4CAF714-F5FF-4858-8329-238987B9D4F1}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11640","РУ6кВ №3: Яч.№10 ВКС-1 400кВт","0","{7D570DCA-0B9C-4B43-BB25-B6398212BADD}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11641","РУ6кВ №3: Яч.№14 НВП-2 500кВт","0","{3481CA9C-4D0C-4672-B587-A1E952218D4C}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11642","РУ6кВ №3: Яч.№15 КТП ""КНС-1бис"" 2х630кВа 1Т","0","{21388BAE-BBC2-4D99-96CF-CABCCC4600FA}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11643","РУ6кВ №3: Яч.№16 КТП №1 ЦППН-2 2х630кВа 1Т","0","{E1F6B706-5CED-41F0-BD1F-BCBAFB28E486}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11644","РУ6кВ №3: Яч.№17 Резерв","0","{BC03B63E-61C7-49AA-9A07-EB8170C15B10}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11645","РУ6кВ №3: Яч.№18 ВКС-2 400кВА","0","{0B4D49DB-6B4E-4D42-8833-1E112939A876}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11646","РУ6кВ №3: Яч.№19 КТП 2х630кВа 2Т","0","{1EEE354F-776C-4BB9-A8C4-599AF5394DA3}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11647","РУ6кВ №3: Яч.№20 №1 ЦППН-2 2х630кВа 2Т","0","{C93DABBE-3879-49B0-9A11-717448F7579F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11648","РУ6кВ №3: Яч.№21 Резерв","0","{E1E5B7A6-716C-4F03-8E95-9597696DBC13}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11649","РУ6кВ №3: Яч.№22 ВКС-3 400кВт","0","{F1370DC8-865D-4F3B-8914-73133315A41B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11650","РУ6кВ №3: Яч.№23 ВКС-4 400кВт (консервация)","0","{B687652B-2098-422A-A44A-880D6EDF4FBB}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11651","Точка подключения 12","0","{BEAF26AB-4A4A-43FA-907D-31260F5536ED}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11652","Точка подключения 13","0","{7581FAB2-EEAC-4649-BC1F-DCE0E00062E8}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11653","РУ6кВ ДНС-1: Яч.№01 Резерв","0","{3CB5D76D-215F-49BF-9C15-23596A081ABE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11654","РУ6кВ ДНС-1: Яч.№02 2Т КТП ""ДНС-1""","0","{4749A5FC-E093-4E57-AA8E-1E13DBFABEEC}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11655","РУ6кВ ДНС-1: Яч.№03 АД-6кВ НПВ-1 250кВт","0","{DAE7DB2A-05D0-4033-8E57-8E080EBE5223}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11656","РУ6кВ ДНС-1: Яч.№06 Резерв","0","{68CD82E7-6750-4826-BEC6-750FF499D3E5}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11657","РУ6кВ ДНС-1: Яч.№08 Резерв","0","{2DB862F7-FB03-49BC-924C-CE75C39D8581}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11658","РУ6кВ ДНС-1: Яч.№11 Резерв","0","{FF4D95CC-ECFC-4A19-B1B4-4BA666034693}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11659","РУ6кВ ДНС-1: Яч.№12 Резерв","0","{580C67D4-3558-4483-BD1F-E3A4B1C8721F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11660","РУ6кВ ДНС-1: Яч.№15 Резерв","0","{CCF5D03C-6DB3-4E57-AC3B-B4B3D84C4B85}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11661","РУ6кВ ДНС-1: Яч.№18 1Т КТП ""ДНС-1""","0","{1AFF1239-6EC0-47D8-84E4-B4124A0BFF34}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11662","РУ6кВ ДНС-1: Яч.№20 Резерв","0","{A4471BDB-7FFA-41AB-979C-9588D51C73FF}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11663","РУ6кВ ДНС-1: Яч.№21 Резерв","0","{5D24CCD3-51A4-48C8-8AAA-1C0F3C23FA8F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11664","РУ6кВ ДНС-1: Яч.№22 АД НПВ-3 250кВт","0","{77C8ADE3-3AD4-4F7B-B1B4-A9EC617FD70C}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11665","РУ6кВ ДНС-1: Яч.№23 АД НПВ-2 250кВт","0","{8B7A5EF2-9E45-4A40-A88D-2EDBB3B7A715}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11666","РУ6кВ ДНС-1: Яч.№24 Резерв","0","{973ED599-83B6-4FB7-A1E7-A50822EED405}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11667","РУ6кВ ДНС-1: Яч.№25 Резерв","0","{77C75264-4A9F-4705-A687-1C55137210F3}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11668","РУ6кВ КНС-2: Яч.№01 Резерв","0","{2F79044C-CAA4-467A-9A7F-E513908F0A1B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11669","РУ6кВ КНС-2: Яч.№02 Резерв","0","{84DC8DF7-E49C-4EAC-B8CB-80A1BED51431}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11670","РУ6кВ КНС-2: Яч.№03  СТД-6кВ 1600кВ №1 КНС-2","0","{48A02FAF-909B-4E84-AF8F-C5D6D652FA04}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11671","РУ6кВ КНС-2: Яч.№04  СТД-6кВ 1600кВ №2 КНС-2","0","{A1259D8E-4414-41D7-B6E7-89304FAEB9C6}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11672","РУ6кВ КНС-2: Яч.№19 Резерв","0","{1BA274B6-ED1C-4108-918F-557E3B46A817}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11673","РУ6кВ КНС-2: Яч.№20 Резерв","0","{C4C054D0-F218-4536-B2C4-CBE8DC9979C7}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11674","РУ6кВ КНС-2: Яч.№21  СТД-6кВ 1250кВ №3 КНС-2","0","{57374B68-0A02-4B2F-B320-B270A94F2303}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11675","РУ6кВ КНС-2: Яч.№22  2Т КТП2*400кВА КНС-2","0","{D3FA1858-1E69-40B2-8E5C-0B770B240309}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11676","РУ6кВ КНС-2: Яч.№23 Резерв","0","{12834F3B-7319-4D70-8CD7-8104B27DF03A}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11677","РУ6кВ КНС-2: Яч.№24 Резерв","0","{C767BD89-0A69-48F5-B2FA-3659AD3A6001}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11678","РУ6кВ КНС-2: Яч.№25 Резерв","0","{E0ED395D-7782-44BC-A2B4-A38A5559E9C0}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11679","РУ6кВ КНС-2: Яч.№26 Резерв","0","{BB61DAF2-458A-47B3-91A2-D1FFD28132A1}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11680","РУ6кВ КНС-2: Яч.№27 Резерв","0","{A8B87D36-D8EA-4B1A-9D8D-C4343CD10ADE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11681","РУ6кВ КНС-2: Яч.№28 Резерв","0","{F54404F4-22B6-4CBC-AA74-543A552C6203}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11682","РУ6кВ КНС-2: Яч.№29 Резерв","0","{BE9D96DD-87E9-405C-A8DE-C0A3CE85818F}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11683","РУ6кВ КНС-2: Яч.№30 Резерв","0","{3F877E1B-665C-4AC4-8661-D29E72A2A289}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11684","РУ6кВ КНС-2: Яч.№31 Резерв","0","{1ED43DAD-0E46-4E53-889C-DBBE51C1A845}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11685","РУ6кВ КНС-2: Яч.№32 Резерв","0","{03E7835A-599E-4042-BC54-E575A8D9D618}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11686","РУ6кВ КНС-2: Яч.№33 Резерв","0","{5005A5FE-4671-44B3-AD05-4518C7BAE970}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11687","РУ6кВ КНС-2: Яч.№34 Резерв","0","{05C4F51C-7E8E-4FD8-89EA-042E027288D8}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11688","РУ6кВ КНС-2: Яч.№35 Резерв","0","{CC3A0584-CBCE-4AD3-AE3F-AE96CE5B3B57}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11689","РУ6кВ КНС-2: Яч.№36  1Т КТП2*400кВА КНС-2","0","{43A46C43-ADA2-493C-91AC-C9FFB007CE3C}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11690","ПС35/6кВ ЦПС-1: 2ТСН-6","0","{75D38A5B-5F67-4AC9-B966-DCB9D8935C5E}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11691","ПС35/6кВ Куст-27: 2ТСН","0","{DEDA4251-66B1-466B-9F58-F351032F1FB1}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11692","ПС-110/35/6 кВ Ватинская Ф-2 ПС-35/6 кВ ДНС-1 Ф-4 РУ-6 кВ ДНС-1 Ф-17","0","{70FE8460-716E-4887-8D65-30575A155843}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11693","РУ6кВ КНС-1А: Яч.№24 Резерв","0","{9577DE21-319C-486F-9705-46077BAD3368}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11694","РУ6кВ КНС-1А: Яч.№25 Резерв","0","{353F1A80-1E7B-4351-855C-52B023236BDD}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11695","ПС 220/110/35 кВ Кирьяновская Ф-5,6 ПС 35/6 кВ КНС-8 ВЛ-6 кВ ф-5","0","{163240C7-B725-4116-A4D5-B3703E5A72F3}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11696","ПС 35/6 кВ ""Норкин"": Яч №05 Резерв","0","{76993435-4973-4FE6-B6F3-C143ACA29773}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11697","ПС 35/6 кВ ""Норкин"": Яч.№02 К-31","0","{93F3FA8E-F48B-4BD0-BC34-9AA734E458B2}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11698","ПС 35/6 кВ ""Норкин"": Яч.№03 1 БСК Y","0","{8DCED482-6ABB-43D9-8FAD-B8032DC077A7}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11699","ПС 35/6 кВ ""Норкин"": Яч.№04 Резерв","0","{10F802C7-22F6-4583-B304-53FD0D94988D}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11700","ПС 35/6 кВ ""Норкин"": Яч.№06 Ввод-1","0","{5E8733E8-E2C5-4F72-B7AC-5B4A9159F37A}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11701","ПС 35/6 кВ ""Норкин"": Яч.№08 Резерв","0","{27162C30-F50F-45E3-BBF2-00DA19F825A5}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11702","ПС 35/6 кВ ""Норкин"": Яч.№09 К-57(ТП-1), 57бис(ТП-1),49(ТП-1), 49бис(ТП-2,3)","0","{708A40B4-6AD7-4DD2-B866-C8891ACD8F54}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11703","ПС 35/6 кВ ""Норкин"": Яч.№10 Резерв","0","{817AF772-AB3F-4C8B-AAC3-496C3DA6BA5B}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11704","ПС 35/6 кВ ""Норкин"": Яч.№13 Резерв на К-31","0","{766B57A6-9F8F-4B04-A7B5-F7E279FCC620}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11705","ПС 35/6 кВ ""Норкин"": Яч.№14 К-41, 41бис, 46, 46бис","0","{A8491EB7-3E42-44BC-8F44-8616D3BC6403}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11706","ПС 35/6 кВ ""Норкин"": Яч.№15 Резерв","0","{D5C2D180-50DB-4602-A236-F88FA1F00015}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11707","ПС 35/6 кВ ""Норкин"": Яч.№17 Ввод-2","0","{2DB11868-3D1A-45B1-99BA-F5FB605549AD}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11708","ПС 35/6 кВ ""Норкин"": Яч.№18 Резерв","0","{E0ADEBF1-7A86-449A-B317-E2DA451E36A6}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11709","ПС 35/6 кВ ""Норкин"": Яч.№19 Резерв","0","{D5434B38-208F-4530-BB1C-780F7DBC2A70}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11710","ПС 35/6 кВ ""Норкин"": Яч.№20 2 БСК Y","0","{BDCF32CD-B6D0-4280-B505-B54B90F2E8E6}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11711","ПС 35/6 кВ ""Норкин"": Яч.№21 К-57(ТП-2), 57бис(ТП-2),93,49(ТП-2),49бис(ТП-1)","0","{D530AE13-3D91-4B0E-A43B-4E157CE36013}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11712","ПС 35/6 кВ ""Салманов"": ТСН-1","0","{AE8CBA5D-34FC-4FD0-A266-97D75B1FE9DC}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11713","ПС 35/6 кВ ""Салманов"": ТСН-2","0","{7223C80D-5BE4-42D1-9AB9-BC60B3C274E3}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11714","ПС 35/6 кВ ""Салманов"": Яч.№01 1БСК 1ст 600кВАр 2ст 600кВАр","0","{98FF68CD-2D8D-420D-8B88-39A863798052}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11715","ПС 35/6 кВ ""Салманов"": Яч.№03 Резерв","0","{BE34E617-F648-4BBE-A796-A3C1BE566371}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11716","ПС 35/6 кВ ""Салманов"": Яч.№04 Ввод-2","0","{00EB7F08-EC14-4CB2-A8E5-A51C9AB7A423}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11717","ПС 35/6 кВ ""Салманов"": Яч.№05 К-51, 61, 54, КТПН д.Тайлаково","0","{ECD9A275-21D3-49CC-807A-600978082D14}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11718","ПС 35/6 кВ ""Салманов"": Яч.№08","0","{4EA725E0-91A1-4B20-B2E0-5F385137CEC1}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11719","ПС 35/6 кВ ""Салманов"": Яч.№09 Резерв","0","{008A36EA-3FB3-4AEE-9128-AF8C5C8DD49A}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11720","ПС 35/6 кВ ""Салманов"": Яч.№11 К-56,75,56бис, 59","0","{BB05AEB1-D157-43B3-AEF0-AE3052CE35C7}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11721","ПС 35/6 кВ ""Салманов"": Яч.№12 Резерв","0","{192F61D1-BCF7-4C21-8CE1-927F5F1CFEE1}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11722","ПС 35/6 кВ ""Салманов"": Яч.№13 Резерв","0","{22268033-C17B-4F17-A09C-2AA1842BC04C}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11723","ПС 35/6 кВ ""Салманов"": Яч.№14 К-56бис","0","{2298CF2E-9C89-4449-93E4-2B40A9A05640}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11724","ПС 35/6 кВ ""Салманов"": Яч.№15 Куст-62,62бис,63,68,69","0","{9E1266BB-494E-41DC-9B34-CD5914231DD6}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11725","ПС 35/6 кВ ""Салманов"": Яч.№16 Резерв","0","{14BAB7EC-5ACC-4E20-8328-A34B26588DAE}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11726","ПС 35/6 кВ ""Салманов"": Яч.№18 БУ МУБР на К-63","0","{C8CFC8D0-D349-4415-BD8B-D697FDFFC0B6}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11727","ПС 35/6 кВ ""Салманов"": Яч.№19 Ввод-1","0","{01F1A504-09EF-4192-9A00-18E960794956}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11728","ПС 35/6 кВ ""Салманов"": Яч.№20 Резерв","0","{D2F5AF53-B9E8-4167-A734-39377277D493}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11729","ПС 35/6 кВ ""Салманов"": Яч.№22 2БСК 1ст 600кВАр 2ст 600кВАр","0","{3036EE3A-AA0F-48D8-8383-6D2E19AFFD18}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11730","ПС 35/6 кВ ""Кузьмин"": Яч.№02 Куст-40(1),40бис (1,2,3),55(2),55бис(2),ООО СПС","0","{18EF4EE8-B90C-4474-828B-268E04BDE067}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11731","ПС 35/6 кВ ""Кузьмин"": Яч.№03 1БСК Y","0","{DB4CA372-34DE-42A8-AD22-B4CFF8B258C8}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11732","ПС 35/6 кВ ""Кузьмин"": Яч.№04 Резерв","0","{F4FC7E42-A50A-4769-9845-5C76B175CF3A}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11733","ПС 35/6 кВ ""Кузьмин"": Яч.№05 Куст-43(1),88, К-88бис","0","{F6066B94-A098-4EA2-8655-18DC29987FE4}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11734","ПС 35/6 кВ ""Кузьмин"": Яч.№06 Ввод-1","0","{81571FBF-CA70-4755-8029-E1E4AC9E1DD2}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11735","ПС 35/6 кВ ""Кузьмин"": Яч.№08 Ввод-1 РУ-6 кВ ""ДНС-3""","0","{EA6A2278-A476-4515-BBFE-C1A3ACE1C4D0}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11736","ПС 35/6 кВ ""Кузьмин"": Яч.№09 БУ ООО ""МУБР""","0","{97E25C3E-A7D7-4285-AC8C-37F0852EB2E9}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11737","ПС 35/6 кВ ""Кузьмин"": Яч.№10 К-39 (1,2), К-96 (1,2)","0","{83BA317D-63C0-4B85-AA20-8842D2D8E5B0}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"11738","ПС 35/6 кВ ""Кузьмин"": Яч.№13 К-39 (3,4)","0","{D4BC576E-39C2-497A-9D9C-EA1873509575}",,,,,,,,,,,,,,,,,"2",,,,,,,,,,
