Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),"S, кВА","I ном., А",№ авт. (тип),"I ном.авт., А","Тип блока защит АВ-0,4кВ","Прогрузка АВ-0,4кВ",Уставка МТЗ,Уставка МТО,Диап. рег. уст. МТЗ,Диап. рег. уст. МТО,Потребитель,"ЭЦН, ШГН","Р факт., кВт",Состояние,"I факт., А","Загр. КТПН, %","U факт. КТПН, В",ПБВ Кол-во,ПБВ Полож.,Дата замера,"U на СУ, В",Селективность действия защит,"Qжидк., куб.м./с","Qн., тонн","Время АПВ, мин.",Рем. № КТПН,department_num,eu_type,eu_station_name,pad_num,ktpn_num
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,0(ВА53-41),1000.0,МРТ 2,2008,0.0,0.0,,,Вводной автомат,,0.0,Запущен,264.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,2(ВА57-35),250.0,,2011,0.0,0.0,,,772,ЭЦН,54.0,Запущен,0.0,28.0,393.0,5,3,2023-01-22,0.0,,46.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,2(ВА57-35),250.0,,2011,0.0,0.0,,,772,ЭЦН,54.0,Запущен,0.0,28.0,393.0,5,3,2023-01-22,0.0,,46.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,3(ВА57-35),160.0,,,0.0,0.0,,,,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,24.0,19.14,8.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,3(ВА57-35),160.0,,,0.0,0.0,,,,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,24.0,19.14,8.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,4(ВА57-35),250.0,,2008,0.0,0.0,,,763,ЭЦН,54.0,Запущен,85.0,28.0,393.0,5,3,2023-01-22,0.0,,44.0,17.23,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,4(ВА57-35),250.0,,2008,0.0,0.0,,,763,ЭЦН,54.0,Запущен,85.0,28.0,393.0,5,3,2023-01-22,0.0,,44.0,17.23,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,5(ВА57-35),250.0,,,,,,,резерв,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,5(ВА57-35),250.0,,,,,,,резерв,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,6(ВА57-39),400.0,,,0.0,0.0,,,резерв,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,6.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,6(ВА57-39),400.0,,,0.0,0.0,,,резерв,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,6.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,7(ВА57-39),400.0,,2008,0.0,0.0,,,713,ЭЦН,56.0,Запущен,90.0,28.0,393.0,5,3,2023-01-22,0.0,,36.0,12.07,9.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,7(ВА57-39),400.0,,2008,0.0,0.0,,,713,ЭЦН,56.0,Запущен,90.0,28.0,393.0,5,3,2023-01-22,0.0,,36.0,12.07,9.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,8(ВА57-39),320.0,,2008,0.0,0.0,,,758,ЭЦН,63.0,Запущен,89.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,8(ВА57-39),320.0,,2008,0.0,0.0,,,758,ЭЦН,63.0,Запущен,89.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,9(ВА57-39),320.0,,,,,,,резерв,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,9(ВА57-39),320.0,,,,,,,резерв,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,10(ВА57-35),63.0,,,0.0,0.0,,,ШЩ,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",630.0,910.4,10(ВА57-35),63.0,,,0.0,0.0,,,ШЩ,,0.0,,0.0,28.0,393.0,5,3,2023-01-22,0.0,,0.0,0.0,0.0,239/08,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,0(ВА 5541),1000.0,МРТ 2,2016,1.0,8.0,"0,4-1,1",2023-10-02 00:00:00,Вводной автомат,,0.0,Запущен,261.0,28.0,382.0,5,4,2022-12-18,0.0,,0.0,0.0,0.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,0(),0.0,,,0.0,0.0,,,,,0.0,,261.0,28.0,382.0,5,4,2022-12-18,0.0,,0.0,0.0,0.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,2(ВА57-35),160.0,,2009,0.0,0.0,,,"ООО""МУБР""",,50.0,Запущен,75.0,28.0,382.0,5,4,2022-12-18,0.0,,0.0,0.0,0.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,3(ВА57-35),250.0,,,0.0,0.0,,,БНДР,,2.0,,0.0,28.0,382.0,5,4,2022-12-18,0.0,,0.0,0.0,0.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,4(ВА57-39),630.0,,,,,,,резерв,,0.0,,0.0,28.0,382.0,5,4,2022-12-18,0.0,,0.0,0.0,0.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,5(ВА57-39),400.0,,2009,0.0,0.0,,,1386,ЭЦН,50.0,Запущен,87.0,28.0,382.0,5,4,2022-12-18,0.0,,0.0,0.0,0.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,6(ВА57-39),400.0,,2009,0.0,0.0,,,773,ЭЦН,80.0,Запущен,99.0,28.0,382.0,5,4,2022-12-18,0.0,,43.0,10.62,9.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,7(ВА57-39),320.0,,2009,0.0,0.0,,,761,ЭЦН,45.0,Запущен,0.0,28.0,382.0,5,4,2022-12-18,0.0,,43.0,22.76,5.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",630.0,910.4,8(),63.0,,,0.0,0.0,,,ШЩ,,0.0,Запущен,0.0,28.0,382.0,5,4,2022-12-18,0.0,,115.0,22.31,6.0,2023-09-10 00:00:00,9,КРУН 6 кВ,ДНС-2,33,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,0(ВА 5541),1000.0,МРТ 2,,8.0,1.0,2023-10-02 00:00:00,"0,4-1,1",Вводной автомат,,0.0,Запущен,480.0,52.0,395.0,5,3,2022-12-10,0.0,,0.0,0.0,0.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,2(ВА 57-35),100.0,,,0.0,0.0,,,БМА,,6.0,Запущен,5.0,52.0,395.0,5,3,2022-12-10,0.0,,0.0,0.0,0.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,3(ВА 57-35),160.0,,,0.0,0.0,,,Резерв,,0.0,,0.0,52.0,395.0,5,3,2022-12-10,0.0,,0.0,0.0,0.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,4(ВА 5341),1000.0,МРТ 2,,8.0,1.0,2023-10-02 00:00:00,"0,4-1,1",729,ЭЦН,160.0,Запущен,240.0,52.0,395.0,5,3,2022-12-10,0.0,,0.0,0.0,0.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,5(ВА 5237),400.0,,,0.0,0.0,,,195,ЭЦН,45.0,Запущен,80.0,52.0,395.0,5,3,2022-12-10,0.0,,43.0,20.1,5.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,6(ВА 57-35),250.0,,,0.0,0.0,,,Резерв,,0.0,,0.0,52.0,395.0,5,3,2022-12-10,0.0,,0.0,0.0,0.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,7(ВА 57-35),125.0,,,0.0,0.0,,,БНДР,,10.0,Запущен,1.0,52.0,395.0,5,3,2022-12-10,0.0,,0.0,0.0,0.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,8(ВА 57-35),250.0,,,0.0,0.0,,,148,ЭЦН,45.0,Запущен,72.0,52.0,395.0,5,3,2022-12-10,0.0,,0.0,0.0,0.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,9(ВА 5237),320.0,,,0.0,0.0,,,194,ЭЦН,45.0,Запущен,82.0,52.0,395.0,5,3,2022-12-10,0.0,,93.0,11.48,6.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",630.0,910.4,10(ВА 5735),63.0,,,0.0,0.0,,,ШЩ 4х60,,0.0,,0.0,52.0,395.0,5,3,2022-12-10,0.0,,100.0,32.63,4.0,69/14,9,КРУ 6кВ,ГТЭС ДНС-2,34,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,0(ВА 5541),0.0,МРТ-2,,1.0,8.0,"0,4-1,1",2023-10-02 00:00:00,Вводной автомат,,0.0,Запущен,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,1(ВА57-35),125.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,2(ВА57-35),160.0,,,0.0,0.0,,,142,ЭЦН,71.0,Запущен,0.0,0.0,420.0,5,5,2023-01-28,0.0,,37.0,19.52,3.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,3(ВА57-35),250.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,4(ВА57-39),630.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,5(ВА57-39),400.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,6(ВА52-37),400.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,59.0,18.68,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,7(ВА57-39),320.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,8(ВА57-39),320.0,,,0.0,0.0,,,БСК160кВАр,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,9(ВА 57Ф-35),63.0,,,0.0,0.0,,,ШЩ,,0.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",630.0,910.4,"10(СШ-0,4кВ)",0.0,,,0.0,0.0,,,,,350.0,,0.0,0.0,420.0,5,5,2023-01-28,0.0,,0.0,0.0,0.0,38/10,9,КРУН 6 кВ,ДНС-2,5,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,0(ВА55-41),1000.0,МРТ 2,2012-08-01 00:00:00,1.0,5.0,"0,4-1,1",2023-10-02 00:00:00,Вводной автомат,,0.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,1(ВА57-35),160.0,,,0.0,0.0,,,"АВ-10,11,12",,4.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,2(ВА57-35),160.0,,,,,,,ПМ,,0.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,3(ВА57-35),250.0,,2008-07-01 00:00:00,0.0,0.0,,,124,ЭЦН,63.0,Запущен,125.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,72.0,4.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,4(ВА57-39),630.0,,2008-07-01 00:00:00,0.0,0.0,,,8В,ЭЦН,140.0,Запущен,150.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,5(ВА57-39),400.0,,,0.0,0.0,,,Резерв,,0.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,6(ВА57-39),320.0,,2008-07-01 00:00:00,0.0,0.0,,,123,ЭЦН,56.0,Запущен,80.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,64.0,8.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,7(ВА57-39),320.0,,2008-07-01 00:00:00,0.0,0.0,,,1344,ЭЦН,56.0,Запущен,75.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,64.0,5.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,8(ВА57-39),320.0,,,0.0,0.0,,,БСК160кВАр,,0.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,9(ВА57-35),63.0,,,0.0,0.0,,,ШЩ,,0.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,10(ВА 47-63),16.0,,,0.0,0.0,,,БНДР,,5.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,11(ВА 47-63),25.0,,,0.0,0.0,,,УДХ,,0.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",630.0,910.4,12(ВА 47-63),25.0,,,0.0,0.0,,,БНДР,,0.0,,0.0,47.0,383.0,5,1,2022-09-04,0.0,Неселективный,0.0,0.0,0.0,237/08,9,РУ 6 кВ,КНС-2,6,3
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №4 К-32",630.0,910.4,0(ВА55-41),1000.0,МРТ 2,2010,0.0,0.0,,,Вводной автомат,,0.0,Запущен,392.0,43.0,399.0,5,4,2023-01-22,0.0,,0.0,0.0,0.0,79/10,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",32,4
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №4 К-32",630.0,910.4,0(ВА55-41),1000.0,МРТ 2,2010,0.0,0.0,,,Вводной автомат,,0.0,Запущен,392.0,43.0,399.0,5,4,2023-01-22,0.0,,0.0,0.0,0.0,79/10,9,ПС 35/6 кВ,"""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",32,4
