IDOBJECT,NAME_OBJECT,IDTYPE_OBJECT,UUID,GMT_SHIFT,CONTROL_POWER,INZONE_ONLY,CONTROL_HOLES,CONTROL_HOUR,TARIF,IDCTG,DAYLIGHT,IDTGROUP,IDMAXPOWER,SHORT_NAME
2179,"198 ООО ""Теплонефть"" +",4,{CA9851D2-3230-4B59-8021-09B3E685430A},,0,False,,,,,,,,
2180,"209 ЗАО ""НТС-Лидер""  +",4,{104D00EE-1804-403E-BE98-67CEE351F4D1},,0,False,,,,,True,,,
2181,"345 ООО ""ТоргХолодСервис"" субаб. ООО СН-Торг",4,{97FD1D39-CB18-4104-B23E-BE3369E4E577},,0,False,,,,,,,,
2182,394 ООО БСК,4,{3F3D2B8E-A9E9-4ACF-8757-9E0DD4F04D2E},,0,False,,,,,,,,
2183,411 ООО Ю-Тех,4,{74490B59-BD8E-44DF-8428-88B84F726A4B},,0,False,,,,,True,,,
2184,"568 ЗАО СП ""Элда"" - субаб. ООО Мег.Сервис",4,{BBB840B4-6C7B-486A-BD23-28D858B5DCA3},,0,False,,,,,,,,
2185,"Общежитие № 5 ул. Заречная ,18 с 01.03.10-отдельно",4,{97C8476B-F2D1-4DDB-A0AA-064EBDCF479B},,0,False,,,,,True,,,
2186,"ООО ""Нефтемаш-Сервис""+",4,{7C8B7704-6959-4794-A693-16F8261BCBC2},,0,False,,,,,,,,
2187,"сети ООО ""МЭН""",3,{B4D2AA58-7B08-41A3-B46B-9EFE25030368},,0,False,,,,,,,,
2188,"100 ООО ""Рубеж"" +",4,{D80CE40D-B0DA-4BC7-9C4F-84AAF5C09E7E},,0,False,,,,,,,,
2189,118 Васюткин В.В. НЕ СЧИТАТЬ до 31.12.11,4,{F3F5B3D5-06A5-4E75-BA5E-F99D9367DBBC},,0,False,,,,,,,,
2190,"126 ГК ""Кедр-1""  54 гаража -суабон. МекаМинефть",4,{E477B45E-4DCE-4FCF-A47A-2111A51D6469},,0,False,,,,,,,,
2191,"128 ГСК ""Лада"" субабонент ООО НСТ",4,{42524B4D-B433-4DF0-BE34-6F2177A42419},,0,False,,,,,,,,
2192,"133 ООО ЧОО ""Мега-Щит""",4,{02EA9188-FAE4-4975-9908-DDC1E1424A74},,0,False,,,,,,,,
2193,"134-2 ООО ""СпецТеплоСервис"" +",4,{B10ABE47-034E-4C62-AC1D-FC8A39D25061},,0,False,,,,,,,,
2194,"136 ООО ""МНРС"" +",4,{193B517C-09B9-4533-A4F0-CC29199470F4},,0,False,,,,,,,,
2195,"138 ООО ""Мегион-Сервис""+",4,{5D90C6A5-35DE-433C-85DF-CB67345A8992},,0,False,,,,,,,,
2196,"139 ООО ""МТУ""",4,{3A1CD2AB-FC35-4E1B-A050-1348DE2B905C},,0,False,,,,,,,,
2197,142 Мельник З.Ю. НЕ СЧИТАТЬ ДО 31.12.11+,4,{57D99DE7-9D8D-4D86-B8D0-C66A5E892FA3},,0,False,,,,,,,,
2198,"148 ООО ""МТПС""- субабон. ООО НСС",4,{D26C2FDC-4F70-4D5C-A100-049C8F491A4E},,0,False,,,,,,,,
2199,"151 ООО ""Нефтепроводстроймонтаж"",отключен",4,{DE6F5834-CF7D-4F83-8F8B-247D620DD114},,0,False,,,,,,,,
2200,"153 ООО ""Нефтеспецтранс""  +",4,{6849080C-E43F-47FE-9587-E754F1FF3479},,0,False,,,,,,,,
2201,171 Свечкин В.И. субабонент ф-25 РУ-Протока,4,{92E38695-5CD4-4A43-9C0D-EF502F355B54},,0,False,,,,,,,,
2202,176 Рязанов А.П. НЕ СЧИТАТЬ ДО 31.12.11,4,{07ADA7D2-DF65-4715-85FB-44C331B02EFA},,0,False,,,,,,,,
2203,"177 ООО ""Саргос"" субабон. ООО СТС",4,{CDC3ED5F-1295-415A-912B-1EEB5F32A9B4},,0,False,,,,,,,,
2204,"187 ЗАО ""СлавНефтьСтрой"" +",4,{E6310725-D957-4CDC-9FDA-D51AD6029A80},,0,False,,,,,,,,
2205,"188-55 ООО ""СлавНефтьТорг"" +",4,{61F508BB-5349-47FD-9907-2709084308DE},,0,False,,,,,,,,
2206,"196 ООО ""Стройинжиниринг"" - расторг. договор",4,{AE3CA75B-D674-41B4-B768-27AE72BB0431},,0,False,,,,,,,,
2207,"199 ООО ""АиСС"" +",4,{C017BFA1-FCFA-44A7-8448-0B7D5E0DC41B},,0,False,,,,,,,,
2208,"199 ООО ""АиСС"" +",4,{FE344474-A0CF-4AE0-B1D9-0544C8F29C96},,0,False,,,,,,,,
2209,"203 ООО ""Мико Ойл"" - догов. расторгн. 01.08.10",4,{C79752B0-6CDD-4E67-ADE4-EBFCAD093088},,0,False,,,,,,,,
2210,"206  ООО Фирма  ""Геосейс""- расторг. договр. с 01.04.11",4,{1F632FB8-1868-4048-A1BE-4E3D09A38D5E},,0,False,,,,,True,,,
2211,"244 ООО ""АвтоТрансСервис""",4,{39FA7BEE-CC1C-4878-958C-066FB5F5A176},,0,False,,,,,True,,,
2212,"377 ООО ""АЭС""   - на 1 число м-ца ! +",4,{43A396A5-47A1-4A9B-8795-205FAC9E2771},,0,False,,,,,,,,
2213,"394 ООО "" БСК""",4,{9D905B46-C59A-47CD-B531-96DD8699AB47},,0,False,,,,,,,,
2214,411 ООО Ю-Тех,4,{6F0E3152-E6BF-4A55-9500-2B7AD3360FC8},,0,False,,,,,True,,,
2215,"524 ООО ""Базис""",4,{762196D8-E751-4F4F-8727-8AD7F19B3CA7},,0,False,,,,,True,,,
2216,"700(194) ОАО ""Уралсвязьинформ""(сот.связь)НЕТ УСЛУГ По ПС 35/6 Куст-124",4,{2A2F57F3-0932-4AC6-9B32-E9395D26EF6D},,0,False,,,,,,,,
2217,"93 ф.ОАО ""СибТюменьГаз""-дог. расторг. 01.04.11",4,{135B1B9C-D0FC-4C4D-A951-EEFEE4375CB6},,0,False,,,,,,,,
2218,"96 ООО ""Алмаз""- дог. расторг.- 01.01.11г.",4,{87606176-9C3F-4E1F-939C-63B11D69A9B2},,0,False,,,,,,,,
2219,"97 ООО ""Автонефть""-догов. расторгнут 01.01.2011г",4,{6A3B23B8-85F2-4F66-AA5A-D0BCFC0360D9},,0,False,,,,,,,,
2220,"99 ЗАО ""АМК ""Вигас""  искл из договора с 01.06.11г.",4,{FA64D2F0-8DE9-4363-8C75-132BDC4727EE},,0,False,,,,,,,,
2221,"КФХ ""Незванов""- нет договора",4,{E9CFE639-A47E-47C0-AF5D-2683E90C6621},,0,False,,,,,,,,
2222,"ООО ""Союзсервис""",4,{8BBC66F5-DFF1-4713-85EE-DB90B169E9A3},,0,False,,,,,True,,,
2223,"Структуры СН-МНГ (ООО ""МЭН"", ОАО ""ГЭС"")",3,{53E881A3-B00D-4A61-AE6B-B7525F83C6DD},,0,False,,,,,,,,
2224,"АУП ОАО ""СН-МНГ""+",4,{827A2C3E-71AA-4B46-8EDA-B821056D2BD3},,0,False,,,,,,,,
2225,"сети ОАО ""ГЭС""",3,{C08AF5E8-1100-4504-8A70-35B1EA88987E},,0,False,,,,,,,,
2226,"АУП ОАО ""СН-МНГ""",4,{B6518945-4687-44C0-AAAB-B25E73357644},,0,False,,,,,True,,,
2227,Библиотека,4,{126E5E3F-6003-410B-8C59-7C3CA3257B3E},,0,False,,,,,,,,
2228,"ПУ Юг с 04.09 АУП СН МНГ с 02.10-ООО ""АЭС""",4,{4C9EFF8D-40C6-4D6E-A665-B1CA25018B95},,0,False,,,,,,,,
2229,УКК,4,{E1C5ECCB-5E3D-4A81-B8FE-0AC095BA20DF},,0,False,,,,,True,,,
2230,"сети ООО ""МЭН""",3,{4E61C2B1-0A9E-4350-A111-2F0635431F20},,0,False,,,,,,,,
2231,"ЛДЦ ОАО ""СН-МНГ""",4,{1096C5B0-03DA-4D85-9268-474F6923DDF9},,0,False,,,,,,,,
2232,"сети ОАО ""ГЭС""",3,{820175E2-7253-4560-A851-B5EF7735FE59},,0,False,,,,,,,,
2233,"Столовые ОАО ""СН-МНГ""",4,{CF2B1A29-04F8-4B1A-BEBF-7FF74E7CC8C0},,0,False,,,,,,,,
2234,другие сети,3,{C9D725F9-0133-4826-8B6E-104A0153508D},,0,False,,,,,,,,
2235,Нефтеюганск,4,{17BF47CE-9DE7-43AF-9055-00E6EAF7B95B},,0,False,,,,,,,,
2236,Томск,4,{A051A249-6746-43C1-B91C-D4E35F94E9BD},,0,False,,,,,,,,
2237,"сети ООО ""МЭН"" ОАО ""ГЭС""",3,{5A187CB9-4C98-4A5E-942D-A14CF6F99640},,0,False,,,,,,,,
2238,АНГДУ +,4,{CF7F828D-CDC4-407C-AE4E-BA941DDBBD26},,0,False,,,,,,,,
2239,ВНГДУ +,4,{A62DD14F-207C-4E68-828E-3CD2174BEEDB},,0,False,,,,,,,,
2240,"Кафе ""Славянка""",4,{EEB69BB5-CFBE-4FD7-B13F-68B64A0536F7},,0,False,,,,,True,,,
2241,Столовая АУП,4,{9D7D04A4-007C-4CE4-912B-275912E051C6},,0,False,,,,,,,,
2242,Столовая ЛДЦ,4,{CD304A0E-BC72-4ED9-9E77-769D043B2DDF},,0,False,,,,,,,,
2243,Столовая УМТС,4,{FED2745D-401E-43A3-ABF2-A75C250B7662},,0,False,,,,,,,,
2244,"Упр-е ""Сервис-нефть"" ОАО ""СН-МНГ""",4,{2CEE762A-4F2E-4E65-A7F5-203AF8FF8324},,0,False,,,,,,,,
2245,"Упр-е ""Соц-нефть"" ОАО ""СН-МНГ""",4,{DCCDF9AD-4091-46C6-AD15-E937C46DE645},,0,False,,,,,,,,
2246,"сети ОАО ""ГЭС""",3,{A6C7EBC0-1EDC-4C67-BCDC-FBFECAD26EE7},,0,False,,,,,,,,
2247,Общежитие ул. Транспортная 17/1 от КНС-4 КТПН Стеллажи,4,{477B9AF9-C55B-4D78-BE39-756C06A14128},,0,False,,,,,True,,,
2248,"сети ООО ""МЭН""",3,{EEE4F404-368F-4024-9036-3B2AD6D70D0C},,0,False,,,,,,,,
2249,Услуги ОАО ТЭК по СР,3,{50379895-C8B3-4654-8EAF-15F11642DC76},,0,False,,,,,,,,
2250,СР-1,3,{2DEA9847-73A8-4C22-8243-0B3432506923},,0,False,,,,,,,,
2251,СР-1 Хоз нужды,3,{FD2E2366-0DA8-4A31-8E84-566737C79617},,0,False,,,,,,,,
2252,Ф 6 кВ,3,{25EC0CC8-61FB-417A-8F5D-9869BAD4BC27},,0,False,,,,,,,,
2253,СР-2,3,{D234FD05-EF4D-459E-B1F3-46C2401E5417},,0,False,,,,,,,,
2254,СР-2 Хоз нужды,3,{C2297D62-74CD-4171-B507-E914A8D78CEF},,0,False,,,,,,,,
2255,Транзит,3,{D20A7CC0-B7B8-40A2-87B1-FC362F9A604A},,0,False,,,,,,,,
2256,Ф 6 кВ,3,{BBF30F55-B644-4882-9DDE-917CE8D518FD},,0,False,,,,,,,,
2257,СР-3,3,{608FEE24-2727-4886-BA56-37DD91C1699E},,0,False,,,,,,,,
2258,СР-3,3,{75E424AE-1AC6-40DA-A7E2-0A0A4A701009},,0,False,,,,,,,,
2259,"133 ООО НОП ""Мега-Щит""  +",4,{0F98B467-059F-421D-9D0C-6EDBD7F4D7C2},,0,False,,,,,,,,
2260,"153 ООО ""Нефтеспецтранс""  +",4,{8C9065FB-4BEE-4434-82C5-B56E2E19D217},,0,False,,,,,,,,
2261,"187 ЗАО ""СлавНефтьСтрой"" -  искл объект с 01.11.11",4,{F76B6F26-3C0B-428B-A182-BA57644578AE},,0,False,,,,,,,,
2262,"198 ООО ""Теплонефть""  +",4,{D28C6710-C74B-4EEF-BB6A-07A3D171FE5C},,0,False,,,,,,,,
2263,"563 СМУЭР ЗАО СК ""Славнефтьстрой""   +",4,{677A7291-4394-49FB-8A3E-943C2251F82B},,0,False,,,,,,,,
2264,СР-3 Хоз нужды,3,{A278037B-AC87-4B29-8FC0-9ACFD8877C91},,0,False,,,,,,,,
2265,"Хоз нужды СР-3 без КТПН-27, Пивзавод",4,{07C333B7-7256-41B7-A78A-623AA42CE8BB},,0,False,,,,,,,,
2266,Транзит,3,{1CE4159B-DBE1-4672-A149-FA0EBC69E9B6},,0,False,,,,,,,,
2267,ОАО ГЭС,4,{930F70FC-DC59-450C-8150-7AE43E25B7D6},,0,False,,,,,,,,
2268,Ф 6 кВ,3,{2BE471F4-87FF-4D50-96D0-18917CB8DFE6},,0,False,,,,,,,,
2269,СР-5,3,{90739753-2E8F-4066-B610-1B48521DBC55},,0,False,,,,,,,,
2270,СР-5 Хоз нужды,3,{7F24A2FD-197E-4840-8855-EE04F34BDBA6},,0,False,,,,,,,,
2271,Транзит,3,{B4F8EEA0-5D84-4414-8FB5-70058C28FFB7},,0,False,,,,,,,,
2272,ОАО ГЭС,4,{ACA1DC8D-2BB2-490D-B083-BF320084410E},,0,False,,,,,,,,
2273,Ф 6 кВ,3,{FAED16B4-8284-41FA-A2EB-D0252F3EFA4D},,0,False,,,,,,,,
2274,СР-6,3,{A410BEAA-2623-4787-B106-8C2CB68C5A68},,0,False,,,,,,,,
2275,СР-6 Хоз нужды,3,{7D32044E-4542-4FD5-972E-8B76A0190756},,0,False,,,,,,,,
2276,Ф 6 кВ,3,{A1724A99-5CA2-4ED4-893B-0988806497CA},,0,False,,,,,,,,
2277,СР-7,3,{897727DF-C2D9-40A8-B17A-DB25A2AFA2BA},,0,False,,,,,,,,
2278,СР-7 Хоз нужды,3,{30216775-C2CA-4581-B15D-40C6ADF54A81},,0,False,,,,,,,,
2279,Ф 6 кВ,3,{AC968581-C9C7-4EE4-B497-3388BA7B87CD},,0,False,,,,,,,,
2280,СР-8,3,{3982365F-9E8D-4F37-8293-F29D08E00782},,0,False,,,,,,,,
2281,СР-8 Хоз нужды,3,{31E3534B-628D-46CE-B01D-165ABEA4A75B},,0,False,,,,,,,,
2282,Ф 6 кВ,3,{CD93277D-1502-432B-9DE2-E2948F72B405},,0,False,,,,,,,,
2283,СР-9,3,{D8E31775-1650-4A4C-A8F4-FA5AF74C99D3},,0,False,,,,,,,,
2284,СР-9 Хоз нужды,3,{B440611B-8B82-413E-A55F-9B7FA094B9B3},,0,False,,,,,,,,
2285,Ф 6 кВ,3,{88D10774-9158-47E1-91AE-10A4A295DB4F},,0,False,,,,,,,,
2286,04МЕТРОЛОГИЯ,3,{9CC626D5-74D3-4E79-B357-55D3E4D770E0},,0,False,,,,,,2.0,,
2287,04-5 З-Асомка РП5 КТПН Поселок Сартым,17,{63C532C3-9BDD-4654-AA4C-3092FBC3CC93},,0,False,,,,,True,,,
2288,04-4 Поступление З.Асомкинское м.р.,3,{43D6DD24-C462-4640-B1AC-5429E0927C80},,0,False,,,,,True,,,
2289,01-2 ПС 110/35/6кВ Дельта,3,{84E55C0C-7798-44EB-BD6E-52B7AE041219},,0,False,,,,,True,,,
2290,04-3 ГПЭС З-Асомкинская,3,{7251BD79-4D9E-4577-8C83-2F57834858EB},,0,False,,,,,True,,,
2291,"01-3 Мартыновская яч.115, 216",3,{CD8BA4E0-202B-4A71-8FBB-E8066EE32735},,0,False,,,,,True,,,
2292,"06-1 ГТЭС Н-Покур, Покамасы",3,{98ED7359-52B2-4CA8-8B70-922195D14766},,0,False,,,,,True,,,
2293,Ново-Покурская,3,{A3AF13BF-35DD-4A1B-88D3-3F120D6E041E},,0,False,,,,,,,,
2294,Покамасовская,3,{67C63A78-312B-4E6C-A8CF-55C34BB12E4D},,0,False,,,,,,,,
2295,02-2 Акт снятия ПС110/35/6кВ Вахская,3,{7C855F18-34C7-4B10-82AD-9D8E145BF23C},,0,False,,,,,True,,,
2296,02-1 Акт снятия ГПС Аригольская,3,{B138D2CF-B2F0-41F0-8092-9569ED6A4664},,0,False,,,,,True,,,
2297,04-2 ТСН-З.Асомкинское м.р.,3,{54F3DA8A-C519-40A9-912A-BF7E4215DACC},,0,False,,,,,True,,,
2298,"06-1 ПЛУ-35 №1,2 Ю-Локосово",3,{CEA4CABB-AFA0-4BE5-B888-7BF37CF69C19},,0,False,,,,,True,,,
2299,01-6 ОтчетДляОРУпоПЭЭ НВЭС,3,{706EE5C2-F4A9-4C17-A08F-9600D32EE065},,0,False,,,,,,2.0,,
2300,ПП110кВ Восточный,3,{1E17A796-5490-4843-A72D-BEC4A9C234DD},,0,False,,,,,,2.0,,
2301,ПС110/35/6кВ Аганская,3,{1DBB5096-0F23-4D66-B019-901B1B4346CE},,0,False,,,,,,2.0,,
2302,ПС110/35/6кВ Баграс,3,{674C0520-0842-478A-B453-80609FA691CC},,0,False,,,,,True,,,
2303,ПС110/35/6кВ Ватинская,3,{47A0CDB7-D50F-45ED-85D9-76FE682C3F80},,0,False,,,,,,2.0,,
2304,ПС110/35/6кВ Еловая,3,{6E576A24-8105-4652-9AB6-5FD03C3D1B91},,0,False,,,,,,2.0,,
2305,ПС110/35/6кВ Заобье,3,{B337A68A-9AE4-499B-AA38-AAA86307B451},,0,False,,,,,,2.0,,
2306,ПС110/35/6кВ Кетовская,3,{57950EDA-96BB-41B6-A258-A0A6CE4163E2},,0,False,,,,,,2.0,,
2307,ПС110/35/6кВ Лысенковская,3,{14D400DA-B8F7-4B10-9DE9-32E7ED9BB00B},,0,False,,,,,,2.0,,
2308,ПС110/35/6кВ Мартовская,3,{F5B06A81-DC1D-4840-A561-8E7EB528E214},,0,False,,,,,,2.0,,
2309,ПС110/35/6кВ Мартыновская,3,{7264DDDF-8F03-4EF9-BB14-4C5FE964A474},,0,False,,,,,,2.0,,
2310,ПС110/35/6кВ Ново-Покурская,3,{1C375810-1B4C-4B8D-83A8-F0E4FE9D4702},,0,False,,,,,,2.0,,
2311,ПС110/35/6кВ Покамасовская,3,{59D8D647-7FE5-46CD-B0A9-F836E3C2096D},,0,False,,,,,,2.0,,
2312,ПС110/35/6кВ Северо-Ватинская,3,{30EB482E-FEBA-4132-B255-6DEB7A69E3FD},,0,False,,,,,,2.0,,
2313,ПС110/35/6кВ Северо-Покурская,3,{13B43EEE-B9BD-4A15-8CB7-70743E9AA34F},,0,False,,,,,,2.0,,
2314,ПС110/35/6кВ Таежная,3,{F56411A6-28E4-4E09-BB3B-8496DDE79CA2},,0,False,,,,,,2.0,,
2315,ПС110/35/6кВ Южно-Аганская,3,{3DADF0DB-581F-4243-AF09-ED3A974121BC},,0,False,,,,,,2.0,,
2316,ПС110/35/6кВ Январская,3,{AE84771B-7D3D-4943-94F7-8797FB4445EB},,0,False,,,,,,2.0,,
2317,ПС220/35/6кВ Кирьяновская,3,{F89951B5-1DE2-4006-8B56-381F8C4CEE3F},,0,False,,,,,,2.0,,
2318,01-4 Южная,3,{7D048D66-B924-4C68-97A4-D33245F417B7},,0,False,,,,,True,,,
2319,08-1 НСС,3,{53DCB2B6-7CE1-4390-BFC4-A1DB8A9893FF},,0,False,,,,,True,,,
2320,01-5 ТСН_НВЭС,3,{DDBCD343-4688-4C67-97DD-3BB6E913E8FD},,0,False,,,,,,2.0,,
2321,99_ТСН от ПП110кВ Восточный,3,{A17790B1-2254-4D0E-8685-3C8ED2F82A8D},,0,False,,,,,,2.0,,
2322,99_ТСН от ПС110/35/6кВ Аганская,3,{0682169F-BCF5-489D-B667-D66E47FB6AB9},,0,False,,,,,,2.0,,
2323,99_ТСН от ПС110/35/6кВ Ватинская,3,{9A961B22-3A82-4D61-B01F-387C6C76DC7A},,0,False,,,,,,2.0,,
2324,99_ТСН от ПС110/35/6кВ Еловая,3,{DA577AFF-F2D2-40FF-BBD2-F6910937FF80},,0,False,,,,,,2.0,,
2325,99_ТСН от ПС110/35/6кВ Заобье,3,{D3AEF37E-4E96-4143-A3C8-BD93405CDE2C},,0,False,,,,,,2.0,,
2326,99_ТСН от ПС110/35/6кВ Кетовская,3,{BFC57434-ED5F-452F-81FF-799EE79969C0},,0,False,,,,,,2.0,,
2327,99_ТСН от ПС110/35/6кВ Лысенковская,3,{F273660F-EABD-4BA4-907B-A1C75A3B6C62},,0,False,,,,,,2.0,,
2328,99_ТСН от ПС110/35/6кВ Мартовская,3,{7F038B01-1808-4BCC-8B89-D220476924DE},,0,False,,,,,,2.0,,
2329,99_ТСН от ПС110/35/6кВ Мартыновская,3,{4EFB82DB-B168-4435-8E1A-4C0B5DE4629D},,0,False,,,,,,2.0,,
2330,ТСН ПС Мартыновская АИИСКУЭ,3,{70A3C601-07E3-42D6-AA72-01B21DB96933},,0,False,,,,,True,,,
2331,99_ТСН от ПС110/35/6кВ Ново-Покурская,3,{D713CC49-D1DF-46CE-BF4D-A8E56E77980F},,0,False,,,,,,2.0,,
2332,99_ТСН от ПС110/35/6кВ Покамасовская,3,{AE4D4D1E-48E4-4225-8A61-BE460F7ABEC0},,0,False,,,,,,2.0,,
2333,99_ТСН от ПС110/35/6кВ Северо-Ватинская,3,{EFE22479-41DA-4266-888B-172E6C9D8914},,0,False,,,,,,2.0,,
2334,99_ТСН от ПС110/35/6кВ Северо-Покурская,3,{C1395333-E35B-455B-8FA9-15EB31CDE931},,0,False,,,,,,2.0,,
2335,99_ТСН от ПС110/35/6кВ Таежная,3,{75E9CE8A-250E-49D7-B484-F5E261A2D366},,0,False,,,,,,2.0,,
2336,99_ТСН от ПС110/35/6кВ Южно-Аганская,3,{C49BFDD5-1B91-48A6-A173-675BA22D1192},,0,False,,,,,,2.0,,
2337,99_ТСН от ПС110/35/6кВ Январская,3,{63DF3392-74AD-409F-B1E5-E84D14D900C3},,0,False,,,,,,2.0,,
2338,99_ТСН от ПС220/110/35кВ Кирьяновская,3,{B8D79D39-1520-411C-B639-79EC3114DE09},,0,False,,,,,,2.0,,
2339,03-1 ОТЧЕТ_ГЭС,3,{B6DD57FF-1D94-461E-AF1B-44723C32A959},,0,False,,,,,True,2.0,,
2340,ПС110/35/6кВ Мартыновская,3,{6C2213CD-91F7-499F-92B3-9FB65B48FAEF},,0,False,,,,,,2.0,,
2341,ПС35/6кВ Геолог,3,{9C42AA71-A043-44B4-AE1B-C72557924101},,0,False,,,,,,2.0,,
2343,ПС35/6кВ Город,3,{A71FDB0E-8ACF-44F9-8A48-55DCA1DD8896},,0,False,,,,,,2.0,,
2347,ПС35/6кВ Котельная,3,{0DBF3230-F3F4-41B9-8FF8-190B1C5CC74F},,0,False,,,,,,2.0,,
2349,ПС35/6кВ ЛПХ,3,{EBC1046A-BF05-49CE-829C-38D7661D0E41},,0,False,,,,,True,,,
2350,ПС35/6кВ Северная,3,{BE37A1F7-E497-4A79-865D-910E748D87ED},,0,False,,,,,,2.0,,
2352,ПС35/6кВ Южная,3,{2D613DF8-C2AA-4923-AEC8-847AC8B4E182},,0,False,,,,,,2.0,,
2353,05-5 ОтчетЮТЭК_Ввода,3,{60FA097E-63A8-4196-9205-76D70343FE06},,0,False,,,,,True,,,
2355,ПС35/6кВ Протока,3,{5F77125C-094B-49B5-AC12-EF87FF72119C},,0,False,,,,,True,,,
2356,03-2 Отходящие ПС110/35/6кВ Дельта,3,{E8574F91-752F-4FA7-92E3-822D24BF3B4E},,0,False,,,,,True,,,
2357,04-1 Отходящие 6кВ З-Асомкинское,3,{57D25819-ADC0-4CD5-9F40-367C3000DD71},,0,False,,,,,True,,,
2358,02-3 Аригольское м.р. отходящие 6кВ,3,{C63B7A50-1D41-42BB-875A-4172F0B02469},,0,False,,,,,True,,,
2359,02-4 Аригольское м.р. ТСН,3,{039031F4-2250-47C0-B75E-F6541325CEEC},,0,False,,,,,True,,,
2360,07-1 Баланс по Ф35кВ,3,{BEC84D47-CDE5-4D9E-8CD7-0266829F540C},,0,False,,,,,True,,,
2361,ПП110кВ Восточный,3,{5C0BCE2F-A26E-47DA-B87F-D2D9C1951526},,0,False,,,,,True,,,
2362,ВЛ110кВ Чистинная-1,3,{F7D5CC64-3961-4454-9ACD-6A5145AE288F},,0,False,,,,,True,,,
2363,ВЛ110кВ Чистинная-2,3,{11B2494C-D6C3-4BFC-95B1-7D53E09A4191},,0,False,,,,,True,,,
2364,ПС110/35/6кВ Аганская,3,{17597A6E-8DA9-417B-A301-2A20B6F045D9},,0,False,,,,,True,,,
2365,Ф1 35кВ Аганская,3,{7D604E7C-F02D-42E8-81E5-38C564C4031C},,0,False,,,,,True,,,
2366,Ф2 35кВ Аганская,3,{DBF6FEB2-4927-43F7-8641-7D04D5E35A1E},,0,False,,,,,True,,,
2367,Ф3 35кВ Аганская,3,{DEADC5C6-3773-4615-A012-234654C6E9B0},,0,False,,,,,True,,,
2368,Ф4 35кВ Аганская,3,{AD8B4EB2-1114-4791-AF67-06876AEC2C16},,0,False,,,,,True,,,
2369,Ф5 35кВ Аганская,3,{FD00795A-714F-4515-986D-6F219BA1014B},,0,False,,,,,True,,,
2370,Ф6 35кВ Аганская,3,{6AA1FD1C-96F2-433A-B5E5-387B2FB04253},,0,False,,,,,True,,,
2371,ПС110/35/6кВ Ватинская,3,{C26C594F-753C-4847-841E-6E1AE951E344},,0,False,,,,,True,,,
2372,Ф2 35кВ Ватинская,3,{4C3596EC-6AA4-4368-94AC-46B30E558DF3},,0,False,,,,,True,,,
2373,Ф4 35кВ Ватинская,3,{DE25CD2E-42D0-4C6C-988E-6E1BF3A766C4},,0,False,,,,,True,,,
2374,Ф5 35кВ Ватинская,3,{08509546-60D2-4C9A-BF63-82CB52D0C978},,0,False,,,,,True,,,
2375,Ф6 35кВ Ватинская,3,{F0FE1424-7561-45E0-98F4-BFC6D10D94F3},,0,False,,,,,True,,,
2376,ПС110/35/6кВ Еловая,3,{70B40967-6A89-44D4-88F2-3CAFCE53C36E},,0,False,,,,,True,,,
2377,Ф1 35кВ Еловая,3,{518C93EC-5158-41DB-9241-88947C4DCB85},,0,False,,,,,True,,,
2378,Ф2 35кВ Еловая,3,{B5614984-DBD6-48CD-B9C6-A49141466791},,0,False,,,,,True,,,
2379,Ф4 35кВ Еловая,3,{680BE6AA-8812-45D2-B44E-19838408254C},,0,False,,,,,True,,,
2380,Ф5 35кВ Еловая,3,{658B4FFE-08E1-4F6E-8DB0-D87E955485F8},,0,False,,,,,True,,,
2381,ПС110/35/6кВ Заобье,3,{F40BCCA6-E4FB-4DE5-BEC0-5D213B060BB0},,0,False,,,,,True,,,
2382,Ф2 35кВ Заобье,3,{75CE823C-4E85-4C5F-9BF6-4B570DA4B0A4},,0,False,,,,,True,,,
2383,Ф4 35кВ Заобье,3,{565AD9C3-9DEF-493E-97A1-AFB793CD8B24},,0,False,,,,,True,,,
2384,ПС110/35/6кВ Кетовская,3,{D2CB2C5E-5227-463F-9BAF-23E5F524C12C},,0,False,,,,,True,,,
2385,Ф1 35кВ Кетовская,3,{BC376DBA-DF6E-442F-8005-F5698C2F1379},,0,False,,,,,True,,,
2386,Ф2 35кВ Кетовская,3,{CCA9094E-B7AB-4D9F-8CE0-C1AF42B87E69},,0,False,,,,,True,,,
2387,Ф3 35кВ Кетовская,3,{0FFBB407-D949-46D6-A059-82C845D8DF94},,0,False,,,,,True,,,
2388,Ф4 35кВ Кетовская,3,{0C7B1D12-96DB-4502-BA91-7A2C85CD8B10},,0,False,,,,,True,,,
2389,ПС110/35/6кВ Лысенковская,3,{1EA090ED-D25E-454F-AD3E-A01B230F039A},,0,False,,,,,True,,,
2390,Ф1 35кВ Лысенковская,3,{822CCFC8-6F14-4E3B-91EE-626BE3748688},,0,False,,,,,True,,,
2391,Ф2 35кВ Лысенковская,3,{28CCAC56-9A07-4701-AD83-ED086440D686},,0,False,,,,,True,,,
2392,Ф3 35кВ Лысенковская,3,{C03C98C5-D1C7-415C-A487-3A6B9B1472F7},,0,False,,,,,True,,,
2393,Ф4 35кВ Лысенковская,3,{F66A44C9-F41A-4571-810D-F63269F924B1},,0,False,,,,,True,,,
2394,Ф5 35кВ Лысенковская,3,{6606E130-B44E-4BBC-B702-8CA094C5FF40},,0,False,,,,,True,,,
