Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),section_name,section_tap_num,pad_num,ktpn_num,ktpn_object_type,ktpn_primitiveName,ktpn_node_name
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","К-12 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,13,12,1,КТПН,eeKTPN,"К-12 КТПН 6/0,4кВ 400кВА №1"
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","К-12 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,13,12,1,КТПН,eeKTPN,"К-12 КТПН 6/0,4кВ 400кВА №1"
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","К-12 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,13,12,1,КТПН,eeKTPN,"К-12 КТПН 6/0,4кВ 400кВА №1"
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","К-12 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,13,12,1,КТПН,eeKTPN,"К-12 КТПН 6/0,4кВ 400кВА №1"
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","К-12 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,13,12,1,КТПН,eeKTPN,"К-12 КТПН 6/0,4кВ 400кВА №1"
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","К-12 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,13,12,1,КТПН,eeKTPN,"К-12 КТПН 6/0,4кВ 400кВА №1"
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","К-12 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,13,12,1,КТПН,eeKTPN,"К-12 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-13 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,10,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 400кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-13 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,13,1,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №1,"ПС 35/6 кВ Аригольская, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.13,"К-13 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,13,13,2,КТПН,eeKTPN,"К-13 КТПН 6/0,4кВ 630кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,14,1,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-14 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,5,14,2,КТПН,eeKTPN,"К-14 КТПН 6/0,4кВ 400кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №8,"ПС 35/6 кВ Пеньковская, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.8,"К-15 КТПН 6/0,4 кВ 1000кВА №2",СШ 6 кВ №1,8,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4 кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №2,10,15,2,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 400кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-15 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №2,10,15,1,КТПН,eeKTPN,"К-15 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.4,"К-16 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,4,16,1,КТПН,eeKTPN,"К-16 КТПН 6/0,4кВ 630кВА №1"
