Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),"S, кВА","I ном., А",№ авт. (тип),"I ном.авт., А","Тип блока защит АВ-0,4кВ","Прогрузка АВ-0,4кВ",Уставка МТЗ,Уставка МТО,Диап. рег. уст. МТЗ,Диап. рег. уст. МТО,Потребитель,"ЭЦН, ШГН","Р факт., кВт",Состояние,"I факт., А","Загр. КТПН, %","U факт. КТПН, В",ПБВ Кол-во,ПБВ Полож.,Дата замера,"U на СУ, В",Селективность действия защит,"Qжидк., куб.м./с","Qн., тонн","Время АПВ, мин.",Рем. № КТПН
с/р №4,"ПС 35/6 кВ Куст-28, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.6,"КТПН 6/0,4 кВ 250кВА ""ЭКБ обогрев""",250,361.3,1(ВА 57ф35),100.0,,,0.0,0.0,,,Ввод-2 АБК,,0.0,,44.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-28, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.6,"КТПН 6/0,4 кВ 250кВА ""ЭКБ обогрев""",250,361.3,2(ВА 57ф35),100.0,,,0.0,0.0,,,мачта освещения,,0.0,,5.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-28, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.6,"КТПН 6/0,4 кВ 250кВА ""ЭКБ обогрев""",250,361.3,3(ВА 57ф35),200.0,,,0.0,0.0,,,Ввод-2 РММ,,0.0,,91.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-28, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.6,"КТПН 6/0,4 кВ 250кВА ""ЭКБ обогрев""",250,361.3,4(ВА 57ф35),160.0,,,0.0,0.0,,,Ввод-1 АБК,,0.0,,38.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-28, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.6,"КТПН 6/0,4 кВ 250кВА ""ЭКБ обогрев""",250,361.3,5(ВА 57ф35),160.0,,,0.0,0.0,,,Ввод-1 РММ,,0.0,,33.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-28, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.6,"КТПН 6/0,4 кВ 250кВА ""ЭКБ обогрев""",250,361.3,6(ВА 57ф35),63.0,,,0.0,0.0,,,Греющий кабель,,0.0,,6.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,0(ВА04-36),400.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,1(ВА04-36),63.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,2(ВА04-36),63.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,3(ВА04-36),63.0,,,0.0,0.0,,, ,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,4(ВА04-36),100.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,4.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,5(ВА04-36),100.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,6(ВА04-36),160.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,7(ВА04-36),250.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,8(ВА04-36),250.0,,,0.0,0.0,,, ,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,9(ВА04-36),400.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №1 КП-7бис",250,361.3,10(ВА04-36),63.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №4,"ПС 35/6 кВ Куст-124, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 250кВА №2 ""УМТС""",250,361.3,0(РПЦ-36),400.0,,,0.0,0.0,,,,,0.0,,39.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-124, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 250кВА №2 ""УМТС""",250,361.3,1(WIS 400),400.0,,,0.0,0.0,,,АБК-1,,0.0,,34.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-124, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 250кВА №2 ""УМТС""",250,361.3,2(WIS 400),400.0,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-124, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 250кВА №2 ""УМТС""",250,361.3,3(WIS 400),40.0,,,0.0,0.0,,,"Склад №7, Солевая яма",,0.0,,5.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ Куст-124, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 250кВА №2 ""УМТС""",250,361.3,4(FB 150),125.0,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,0(ВА04-36),400.0,,,0.0,0.0,,,Вводной,,0.0,,350.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,1(ВА04-36),63.0,,,0.0,0.0,,,ШЩ,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,2(ВА04-36),63.0,,,0.0,0.0,,,     БМА,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,3(ВА04-36),63.0,,,0.0,0.0,,,АВ-12,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,4(ВА04-36),100.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,5(ВА04-36),100.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,6(ВА04-36),160.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,7(ВА04-36),160.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,8(ВА04-36),250.0,,,0.0,0.0,,,скв.77,ЭЦН,56.0,Запущен,75.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,9(ВА04-36),400.0,,,0.0,0.0,,,скв.72,ЭЦН,90.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №3,"ПС 35/6 кВ №185, ТР-р 35/6 кВ № 1 (; ПБВ; 0)",СШ 6 кВ №1 яч. 7,"КТПН 6/0,4 кВ 250кВА №2 КП-7бис",250,361.3,10(ВА04-36),63.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-01,0.0,,0.0,0.0,0.0,новая
с/р №4,"ПС 35/6 кВ ДНС-2, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.4,"КТПН 6/0,4 кВ 250кВА №2 КП-8",250,361.3,1(CVS-100),400.0,,,0.0,0.0,,,65,,0.0,,53.0,54.3699989318848,375.0,5,5,2013-05-01,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ ДНС-2, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.4,"КТПН 6/0,4 кВ 250кВА №2 КП-8",250,361.3,2(ВА 52-37),400.0,,,0.0,0.0,,,70,,0.0,,63.0,54.3699989318848,375.0,5,5,2013-05-01,0.0,,0.0,0.0,0.0,
с/р №4,"ПС 35/6 кВ ДНС-2, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.4,"КТПН 6/0,4 кВ 250кВА №2 КП-8",250,361.3,3(ВА 57-35),80.0,,,,,,,БМА/ПРС,,0.0,,7.0,54.3699989318848,375.0,5,5,2013-05-01,0.0,,0.0,0.0,0.0,
с/р №8,РУ 6 кВ Кетовское,СШ 6 кВ №1 яч.3,"КТПН 6/0,4 кВ 250кВА №2 Посёлок",250,361.3,0(шины),0.0,,,0.0,0.0,,,,,0.0,,19.0,0.0,399.0,0,0,2022-10-23,0.0,,0.0,0.0,0.0,32/12
с/р №8,РУ 6 кВ Кетовское,СШ 6 кВ №1 яч.3,"КТПН 6/0,4 кВ 250кВА №2 Посёлок",250,361.3,1(ВА 04-32),320.0,нет,83.12.11,250.0,0.0,,,"РЩ-0,4кВ №1 ""Поселок""",,0.0,,19.0,0.0,399.0,0,0,2022-10-23,0.0,,0.0,0.0,0.0,32/12
с/р №8,РУ 6 кВ Кетовское,СШ 6 кВ №1 яч.3,"КТПН 6/0,4 кВ 250кВА №2 Посёлок",250,361.3,2(ВА 57-35),250.0,нет,91.3.09,0.0,0.0,,,Пож.насосная В-1,,0.0,,0.0,0.0,399.0,0,0,2022-10-23,0.0,,0.0,0.0,0.0,32/12
с/р №8,РУ 6 кВ Кетовское,СШ 6 кВ №1 яч.3,"КТПН 6/0,4 кВ 250кВА №2 Посёлок",250,361.3,3(ВА 5735),100.0,нет,71.12.10,0.0,0.0,,,Трансфер+,,0.0,,3.0,0.0,399.0,0,0,2022-10-23,0.0,,0.0,0.0,0.0,32/12
с/р №8,РУ 6 кВ Кетовское,СШ 6 кВ №1 яч.3,"КТПН 6/0,4 кВ 250кВА №2 Посёлок",250,361.3,4(ВА 57ф35),160.0,нет,2008-11-18 00:00:00,0.0,0.0,,,резерв перемычка на КТПН 3,,0.0,,0.0,0.0,399.0,0,0,2022-10-23,0.0,,0.0,0.0,0.0,32/12
с/р №8,РУ 6 кВ Кетовское,СШ 6 кВ №1 яч.3,"КТПН 6/0,4 кВ 250кВА №2 Посёлок",250,361.3,5(АЕ 20-56),100.0,нет,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,399.0,0,0,2022-10-23,0.0,,0.0,0.0,0.0,32/12
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,0(ВА 5139),400.0,,,0.0,0.0,,,Вводной автомат,,0.0,,110.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,1(ВА 5735),100.0,,,0.0,0.0,,,ваг. сауна,,0.0,,12.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,2(ВА 5735),160.0,,,0.0,0.0,,,"ПР-0,4кВ Поселок",,0.0,,73.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,3(ВА52-37),320.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,4(ВА5735),100.0,,,0.0,0.0,,,Вагон слесарка ООО МЭН,,0.0,,6.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,5(ВА5735),100.0,,,0.0,0.0,,,Санузел НГП-3,,0.0,,12.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,6(АП50),63.0,,,0.0,0.0,,,ваг.Центрофорс,,0.0,,0.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,7(ВА 101),50.0,,,0.0,0.0,,,Склад-контейнер,,0.0,,7.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №8,"ПС 35/6 кВ Куст-109, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.9,"КТПН 6/0,4 кВ 250кВА ДНС ЮЛ",250,361.3,8(ВА5735),63.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,0.0,0.0,0,0,,0.0,,0.0,0.0,0.0,
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.7,"КТПН 6/0,4 кВ 250кВА КП-16С",250,361.3,0(ВА 5237),400.0,,,0.0,0.0,,,Вводной автомат,,0.0,,0.0,0.0,404.0,5,2,2022-08-02,0.0,,0.0,0.0,0.0,138-15
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.7,"КТПН 6/0,4 кВ 250кВА КП-16С",250,361.3,1(ВА 0435),63.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,0.0,404.0,5,2,2022-08-02,0.0,,0.0,0.0,0.0,138-15
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.7,"КТПН 6/0,4 кВ 250кВА КП-16С",250,361.3,2(ВА 57Ф35),100.0,,,0.0,0.0,,,БМА,,0.0,,0.0,0.0,404.0,5,2,2022-08-02,0.0,,0.0,0.0,0.0,138-15
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.7,"КТПН 6/0,4 кВ 250кВА КП-16С",250,361.3,3(ВА57-35),160.0,,,0.0,0.0,,,600,,0.0,Запущен,73.0,0.0,404.0,5,2,2022-08-02,0.0,,0.0,0.0,0.0,138-15
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.7,"КТПН 6/0,4 кВ 250кВА КП-16С",250,361.3,4(ВА57-35),250.0,,,0.0,0.0,,,резерв,,63.0,,0.0,0.0,404.0,5,2,2022-08-02,0.0,,0.0,0.0,0.0,138-15
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.7,"КТПН 6/0,4 кВ 250кВА КП-16С",250,361.3,5(ВА 0435),125.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,404.0,5,2,2022-08-02,0.0,,0.0,0.0,0.0,138-15
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,0(ВА52-37),400.0,,,0.0,0.0,,,Вводной автомат,,0.0,,60.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,0.0,0.0,101/14
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,1(ВА52-37),320.0,,,0.0,0.0,,,резерв,,0.0,,0.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,0.0,0.0,101/14
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,2(ВА57-35),250.0,,,0.0,0.0,,,25р,ЭЦН,59.0,Запущен,60.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,19.0,30.0,101/14
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,3(ВА 5735),160.0,,,0.0,0.0,,,резерв,,0.0,,0.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,0.0,0.0,101/14
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,4(ВА57ф35),125.0,,,0.0,0.0,,,резерв,,0.0,,0.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,0.0,0.0,101/14
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,5(ВА57-35),125.0,,,0.0,0.0,,,резерв,,0.0,,0.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,0.0,0.0,101/14
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,6(ВА57-35),125.0,,,0.0,0.0,,,резерв,,0.0,,0.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,0.0,0.0,101/14
с/р №3,"ПС 35/6 кВ №186, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 15 ,"КТПН 6/0,4 кВ 250кВА КП-25р",250,361.3,7(ВА 0436),80.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,16.0,0.0,0,0,2022-08-02,0.0,,0.0,0.0,0.0,101/14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,0(ВА52-37),400.0,,,0.0,0.0,,,Вводной,,0.0,,15.0,0.0,0.0,0,0,2022-08-03,0.0,,0.0,0.0,0.0,79-14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,1(ВА52-37),320.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-03,0.0,,0.0,0.0,0.0,79-14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,2(ВА57-35),250.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-03,0.0,,3.0,0.0,0.0,79-14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,3(ВА57-35),160.0,,,0.0,0.0,,,резерв,,0.0,,0.0,0.0,0.0,0,0,2022-08-03,0.0,,0.0,0.0,0.0,79-14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,4(ВА57-35),125.0,,,0.0,0.0,,,ПРС,,0.0,,0.0,0.0,0.0,0,0,2022-08-03,0.0,,0.0,0.0,0.0,79-14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,5(ВА57-35),100.0,,,0.0,0.0,,,БМА,,0.0,,0.0,0.0,0.0,0,0,2022-08-03,0.0,,0.0,0.0,0.0,79-14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,6(ВА51-35),80.0,,,0.0,0.0,,,ШЩ,,0.0,,0.0,0.0,0.0,0,0,2022-08-03,0.0,,0.0,0.0,0.0,79-14
с/р №3,"ПС 35/6 кВ №187, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч. 18708,"КТПН 6/0,4 кВ 250кВА КП-5А",250,361.3,7(),0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0,0,2022-08-03,0.0,,0.0,0.0,0.0,79-14
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","КТПН 6/0,4 кВ 400 кВА ""Посёлок""",400,578,1(ВА0436),400.0,,,0.0,0.0,,,Общ. №4,,0.0,,12.0,60.0,384.0,5,2,2021-07-12,0.0,,0.0,0.0,0.0,
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","КТПН 6/0,4 кВ 400 кВА ""Посёлок""",400,578,2(ВА 52-37),320.0,,,0.0,0.0,,,Общ. №5,,0.0,,8.0,60.0,384.0,5,2,2021-07-12,0.0,,0.0,0.0,0.0,
с/р №7,РУ 6 кВ Ново-Покурское,"СШ 6 кВ №1 яч.13 ф-13 К-5,8,12","КТПН 6/0,4 кВ 400 кВА ""Посёлок""",400,578,3(ВА 51 35),250.0,,,0.0,0.0,,,Оп. пункт НГП-3. Медик,,0.0,,18.0,60.0,384.0,5,2,2021-07-12,0.0,,0.0,0.0,0.0,
